  
       XFOIL         Version 6.99
  
 Calculated polar for: G85A13                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2169   0.03162   0.02432  -0.0222   1.0000   0.1174
 -12.750  -1.2160   0.03091   0.02354  -0.0178   1.0000   0.1235
 -12.500  -1.2158   0.03033   0.02297  -0.0132   1.0000   0.1290
 -12.250  -1.2142   0.02976   0.02231  -0.0087   1.0000   0.1355
 -12.000  -1.2133   0.02934   0.02189  -0.0040   1.0000   0.1412
 -11.750  -1.2114   0.02894   0.02136   0.0007   1.0000   0.1478
 -11.500  -1.2098   0.02860   0.02107   0.0055   1.0000   0.1532
 -11.250  -1.2078   0.02836   0.02067   0.0104   1.0000   0.1590
 -11.000  -1.2028   0.02801   0.02036   0.0146   1.0000   0.1641
 -10.750  -1.2008   0.02786   0.02016   0.0196   1.0000   0.1691
 -10.500  -1.1998   0.02769   0.01983   0.0248   1.0000   0.1738
 -10.250  -1.1900   0.02733   0.01951   0.0282   1.0000   0.1786
 -10.000  -1.1821   0.02716   0.01932   0.0321   1.0000   0.1831
  -9.750  -1.1746   0.02699   0.01903   0.0361   1.0000   0.1879
  -9.500  -1.1612   0.02663   0.01864   0.0388   1.0000   0.1926
  -9.250  -1.1484   0.02640   0.01843   0.0417   1.0000   0.1968
  -9.000  -1.1369   0.02623   0.01821   0.0449   1.0000   0.2014
  -8.750  -1.1269   0.02610   0.01791   0.0484   1.0000   0.2056
  -8.500  -1.1007   0.02597   0.01787   0.0484   0.9985   0.2109
  -8.250  -1.0723   0.02635   0.01825   0.0482   0.9952   0.2161
  -8.000  -1.0485   0.02667   0.01846   0.0489   0.9927   0.2211
  -7.750  -1.0088   0.02669   0.01850   0.0464   0.9857   0.2267
  -7.500  -0.9468   0.02724   0.01906   0.0396   0.9671   0.2344
  -7.250  -0.9011   0.02729   0.01897   0.0362   0.9540   0.2412
  -7.000  -0.8551   0.02706   0.01887   0.0326   0.9441   0.2491
  -6.750  -0.8120   0.02713   0.01885   0.0299   0.9367   0.2573
  -6.500  -0.7739   0.02640   0.01820   0.0278   0.9273   0.2632
  -6.250  -0.7264   0.02608   0.01790   0.0241   0.9210   0.2698
  -6.000  -0.6925   0.02564   0.01736   0.0233   0.9124   0.2768
  -5.750  -0.6443   0.02492   0.01678   0.0193   0.9051   0.2843
  -5.500  -0.5972   0.02432   0.01616   0.0159   0.8973   0.2932
  -5.250  -0.5582   0.02347   0.01538   0.0140   0.8871   0.3014
