  
       XFOIL         Version 6.99
  
 Calculated polar for: G18A8                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1278   0.02678   0.01993  -0.0341   1.0000   0.1243
 -12.750  -1.1581   0.02570   0.01889  -0.0260   1.0000   0.1341
 -12.500  -1.1799   0.02437   0.01779  -0.0196   0.9961   0.1670
 -12.250  -1.1789   0.02323   0.01698  -0.0169   0.9885   0.2266
 -12.000  -1.1579   0.02303   0.01681  -0.0166   0.9827   0.2587
 -11.750  -1.1366   0.02301   0.01674  -0.0159   0.9767   0.2756
 -11.500  -1.1105   0.02303   0.01663  -0.0159   0.9711   0.2884
 -11.250  -1.0780   0.02325   0.01675  -0.0171   0.9673   0.2998
 -11.000  -1.0611   0.02326   0.01676  -0.0152   0.9596   0.3078
 -10.750  -1.0297   0.02342   0.01676  -0.0161   0.9551   0.3169
 -10.500  -1.0034   0.02351   0.01683  -0.0159   0.9497   0.3234
 -10.250  -0.9786   0.02363   0.01691  -0.0154   0.9432   0.3302
 -10.000  -0.9459   0.02359   0.01670  -0.0165   0.9393   0.3373
  -9.500  -0.8942   0.02371   0.01679  -0.0157   0.9273   0.3482
  -9.250  -0.8614   0.02357   0.01650  -0.0168   0.9234   0.3549
  -9.000  -0.8187   0.02364   0.01665  -0.0195   0.9214   0.3607
  -8.750  -0.8084   0.02364   0.01659  -0.0162   0.9116   0.3659
  -8.500  -0.7776   0.02349   0.01628  -0.0168   0.9074   0.3727
  -8.250  -0.7346   0.02337   0.01626  -0.0196   0.9053   0.3782
  -7.750  -0.6898   0.02295   0.01565  -0.0177   0.8919   0.3869
  -7.500  -0.6531   0.02250   0.01507  -0.0194   0.8891   0.3911
  -7.250  -0.6103   0.02204   0.01465  -0.0223   0.8874   0.3949
  -6.500  -0.5256   0.02123   0.01363  -0.0225   0.8712   0.4075
  -6.250  -0.4826   0.02065   0.01303  -0.0254   0.8697   0.4118
  -6.000  -0.4369   0.02017   0.01259  -0.0287   0.8687   0.4160
  -5.000  -0.2991   0.01871   0.01101  -0.0336   0.8515   0.4338
  -4.500  -0.2497   0.01826   0.01052  -0.0322   0.8373   0.4424
  -4.250  -0.2051   0.01785   0.01001  -0.0353   0.8350   0.4477
  -4.000  -0.1563   0.01728   0.00952  -0.0394   0.8331   0.4527
  -3.750  -0.1462   0.01723   0.00949  -0.0358   0.8220   0.4563
  -3.500  -0.1046   0.01685   0.00908  -0.0384   0.8183   0.4618
  -3.250  -0.0593   0.01644   0.00860  -0.0417   0.8152   0.4674
  -3.000  -0.0436   0.01630   0.00854  -0.0392   0.8049   0.4714
  -2.750  -0.0039   0.01594   0.00820  -0.0415   0.7998   0.4768
  -2.500   0.0383   0.01563   0.00784  -0.0442   0.7952   0.4828
  -2.000   0.0959   0.01518   0.00744  -0.0444   0.7793   0.4934
  -1.750   0.1139   0.01512   0.00741  -0.0424   0.7692   0.4989
  -1.250   0.1738   0.01474   0.00706  -0.0430   0.7531   0.5111
  -1.000   0.2043   0.01457   0.00690  -0.0435   0.7449   0.5183
