  
       XFOIL         Version 6.99
  
 Calculated polar for: G74A1                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2289   0.03212   0.02471  -0.0208   1.0000   0.1283
 -12.750  -1.2303   0.03163   0.02410  -0.0159   1.0000   0.1329
 -12.500  -1.2294   0.03105   0.02349  -0.0114   1.0000   0.1373
 -12.250  -1.2294   0.03073   0.02318  -0.0065   1.0000   0.1413
 -12.000  -1.2309   0.03039   0.02269  -0.0013   1.0000   0.1457
 -11.750  -1.2281   0.02995   0.02222   0.0032   1.0000   0.1499
 -11.500  -1.2271   0.02974   0.02203   0.0081   1.0000   0.1537
 -11.250  -1.2274   0.02951   0.02170   0.0134   1.0000   0.1577
 -11.000  -1.2250   0.02919   0.02122   0.0182   1.0000   0.1616
 -10.750  -1.2141   0.02885   0.02097   0.0213   1.0000   0.1656
 -10.500  -1.2062   0.02863   0.02071   0.0250   1.0000   0.1697
 -10.250  -1.1996   0.02840   0.02033   0.0291   1.0000   0.1737
 -10.000  -1.1860   0.02795   0.01986   0.0316   1.0000   0.1776
  -9.750  -1.1734   0.02770   0.01966   0.0345   1.0000   0.1814
  -9.500  -1.1617   0.02747   0.01937   0.0375   1.0000   0.1854
  -9.250  -1.1509   0.02725   0.01901   0.0408   1.0000   0.1890
  -9.000  -1.1344   0.02681   0.01857   0.0428   1.0000   0.1930
  -8.750  -1.1185   0.02653   0.01833   0.0450   1.0000   0.1965
  -8.500  -1.1009   0.02643   0.01820   0.0469   0.9994   0.2006
  -8.250  -1.0771   0.02660   0.01825   0.0476   0.9969   0.2049
  -7.750  -1.0141   0.02677   0.01847   0.0456   0.9888   0.2140
  -7.500  -0.9570   0.02742   0.01905   0.0398   0.9741   0.2203
  -7.250  -0.8902   0.02775   0.01940   0.0322   0.9590   0.2285
  -7.000  -0.8534   0.02747   0.01915   0.0305   0.9479   0.2348
  -6.750  -0.8212   0.02721   0.01878   0.0298   0.9385   0.2403
  -6.500  -0.7643   0.02685   0.01851   0.0240   0.9332   0.2464
  -6.250  -0.7365   0.02634   0.01803   0.0242   0.9240   0.2518
  -5.750  -0.6552   0.02542   0.01714   0.0194   0.9101   0.2651
  -5.500  -0.6033   0.02501   0.01676   0.0149   0.9053   0.2739
  -5.250  -0.5724   0.02433   0.01609   0.0146   0.8954   0.2814
  -5.000  -0.5179   0.02365   0.01552   0.0097   0.8904   0.2925
  -4.750  -0.4894   0.02287   0.01477   0.0100   0.8789   0.3017
  -4.500  -0.4519   0.02206   0.01404   0.0087   0.8695   0.3134
  -4.250  -0.4095   0.02108   0.01316   0.0063   0.8595   0.3262
  -4.000  -0.3843   0.02023   0.01231   0.0077   0.8427   0.3385
  -3.750  -0.3795   0.01949   0.01170   0.0129   0.8093   0.3475
  -3.500  -0.3367   0.01802   0.01018   0.0114   0.7332   0.3644
  -3.250  -0.1783   0.01598   0.00735  -0.0138   0.5977   0.4056
  -3.000  -0.1545   0.01604   0.00724  -0.0130   0.5678   0.4232
  -2.750  -0.1312   0.01599   0.00715  -0.0121   0.5490   0.4416
  -2.500  -0.1093   0.01589   0.00708  -0.0109   0.5356   0.4629
  -2.000  -0.0651   0.01560   0.00693  -0.0087   0.5160   0.5173
  -1.750  -0.0456   0.01534   0.00686  -0.0070   0.5082   0.5615
  -1.500   0.0076   0.01485   0.00698  -0.0124   0.5003   0.6801
  -0.500   0.3212   0.01948   0.01172  -0.0507   0.4693   0.8869
  -0.250   0.3594   0.02016   0.01232  -0.0523   0.4645   0.9006
   0.000   0.4376   0.02102   0.01298  -0.0625   0.4583   0.9048
   0.250   0.4649   0.02149   0.01347  -0.0621   0.4546   0.9173
   0.500   0.5302   0.02193   0.01388  -0.0697   0.4495   0.9215
   0.750   0.5829   0.02235   0.01423  -0.0748   0.4449   0.9290
   1.000   0.6339   0.02275   0.01454  -0.0796   0.4409   0.9364
   1.250   0.7002   0.02318   0.01487  -0.0879   0.4357   0.9410
   1.500   0.7345   0.02347   0.01520  -0.0894   0.4325   0.9510
   1.750   0.7882   0.02350   0.01525  -0.0950   0.4282   0.9564
   2.000   0.8290   0.02384   0.01557  -0.0980   0.4247   0.9656
   2.250   0.8880   0.02381   0.01548  -0.1049   0.4204   0.9703
   2.500   0.9531   0.02437   0.01591  -0.1134   0.4158   0.9755
   2.750   0.9970   0.02416   0.01580  -0.1171   0.4128   0.9842
   3.000   1.0483   0.02391   0.01562  -0.1225   0.4089   0.9944
   3.250   1.0938   0.02367   0.01541  -0.1267   0.4051   1.0000
   3.500   1.1135   0.02385   0.01559  -0.1256   0.4019   1.0000
   3.750   1.1384   0.02411   0.01582  -0.1255   0.3990   1.0000
   4.000   1.1714   0.02459   0.01625  -0.1273   0.3962   1.0000
   4.250   1.1943   0.02503   0.01676  -0.1269   0.3936   1.0000
   4.500   1.2062   0.02523   0.01707  -0.1241   0.3911   1.0000
   4.750   1.2201   0.02548   0.01741  -0.1216   0.3883   1.0000
   5.000   1.2351   0.02574   0.01775  -0.1194   0.3854   1.0000
   5.250   1.2515   0.02599   0.01804  -0.1175   0.3823   1.0000
   5.500   1.2714   0.02625   0.01831  -0.1164   0.3796   1.0000
   5.750   1.2983   0.02660   0.01860  -0.1167   0.3762   1.0000
   6.000   1.3111   0.02694   0.01901  -0.1141   0.3722   1.0000
   6.250   1.3144   0.02707   0.01926  -0.1094   0.3687   1.0000
   6.500   1.3158   0.02705   0.01931  -0.1043   0.3642   1.0000
   6.750   1.3262   0.02706   0.01932  -0.1010   0.3603   1.0000
   7.000   1.3477   0.02717   0.01935  -0.1001   0.3564   1.0000
   7.250   1.3639   0.02755   0.01978  -0.0983   0.3530   1.0000
   7.500   1.3567   0.02760   0.01998  -0.0914   0.3499   1.0000
   7.750   1.3538   0.02768   0.02017  -0.0855   0.3466   1.0000
   8.000   1.3551   0.02767   0.02022  -0.0805   0.3430   1.0000
   8.250   1.3639   0.02758   0.02011  -0.0769   0.3394   1.0000
   8.500   1.3886   0.02768   0.02009  -0.0767   0.3352   1.0000
   8.750   1.3756   0.02780   0.02040  -0.0689   0.3324   1.0000
   9.000   1.3705   0.02795   0.02071  -0.0628   0.3289   1.0000
   9.250   1.3699   0.02800   0.02083  -0.0576   0.3251   1.0000
   9.500   1.3740   0.02790   0.02072  -0.0533   0.3213   1.0000
   9.750   1.3869   0.02778   0.02050  -0.0507   0.3170   1.0000
  10.000   1.3768   0.02808   0.02102  -0.0439   0.3135   1.0000
  10.250   1.3703   0.02824   0.02129  -0.0378   0.3088   1.0000
  10.500   1.3700   0.02826   0.02135  -0.0329   0.3043   1.0000
  10.750   1.3767   0.02824   0.02127  -0.0294   0.3001   1.0000
  11.000   1.3712   0.02867   0.02188  -0.0239   0.2957   1.0000
  11.250   1.3676   0.02901   0.02234  -0.0188   0.2903   1.0000
  11.500   1.3674   0.02919   0.02252  -0.0143   0.2851   1.0000
  11.750   1.3655   0.02965   0.02308  -0.0097   0.2793   1.0000
  12.000   1.3618   0.03019   0.02373  -0.0050   0.2723   1.0000
  12.250   1.3587   0.03070   0.02424  -0.0005   0.2648   1.0000
  12.500   1.3528   0.03149   0.02514   0.0042   0.2548   1.0000
  12.750   1.3462   0.03242   0.02613   0.0087   0.2435   1.0000
  13.000   1.3362   0.03365   0.02738   0.0134   0.2290   1.0000
