  
       XFOIL         Version 6.99
  
 Calculated polar for: G45A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2096   0.03005   0.02280  -0.0275   1.0000   0.1104
 -12.750  -1.2191   0.02902   0.02176  -0.0218   1.0000   0.1173
 -12.500  -1.2306   0.02803   0.02081  -0.0155   1.0000   0.1256
 -12.250  -1.2400   0.02717   0.02000  -0.0093   1.0000   0.1364
 -12.000  -1.2490   0.02643   0.01932  -0.0030   1.0000   0.1513
 -11.750  -1.2549   0.02587   0.01878   0.0030   1.0000   0.1676
 -11.500  -1.2552   0.02543   0.01833   0.0080   1.0000   0.1834
 -11.250  -1.2521   0.02510   0.01798   0.0125   1.0000   0.1964
 -11.000  -1.2469   0.02482   0.01771   0.0166   1.0000   0.2067
 -10.750  -1.2384   0.02460   0.01740   0.0202   1.0000   0.2162
 -10.500  -1.2297   0.02444   0.01720   0.0237   1.0000   0.2248
 -10.250  -1.2193   0.02425   0.01693   0.0269   1.0000   0.2322
 -10.000  -1.2085   0.02412   0.01679   0.0301   1.0000   0.2394
  -9.750  -1.1973   0.02400   0.01651   0.0332   1.0000   0.2465
  -9.500  -1.1838   0.02384   0.01641   0.0359   1.0000   0.2520
  -9.250  -1.1714   0.02376   0.01624   0.0388   1.0000   0.2586
  -9.000  -1.1578   0.02360   0.01600   0.0414   1.0000   0.2644
  -8.750  -1.1431   0.02351   0.01595   0.0438   1.0000   0.2695
  -8.500  -1.1297   0.02345   0.01582   0.0464   1.0000   0.2756
  -8.250  -1.1098   0.02349   0.01575   0.0478   0.9989   0.2810
  -8.000  -1.0791   0.02409   0.01642   0.0470   0.9950   0.2875
  -7.750  -1.0543   0.02452   0.01676   0.0474   0.9917   0.2942
  -7.500  -1.0162   0.02508   0.01728   0.0452   0.9840   0.3009
  -7.000  -0.9190   0.02606   0.01819   0.0373   0.9519   0.3181
  -6.750  -0.8755   0.02630   0.01848   0.0344   0.9412   0.3253
  -6.500  -0.8377   0.02637   0.01843   0.0326   0.9331   0.3322
  -6.250  -0.8054   0.02599   0.01803   0.0318   0.9234   0.3374
  -6.000  -0.7625   0.02600   0.01807   0.0289   0.9185   0.3431
  -5.750  -0.7378   0.02572   0.01774   0.0297   0.9095   0.3485
  -5.500  -0.7002   0.02559   0.01748   0.0279   0.9045   0.3544
  -5.250  -0.6534   0.02542   0.01740   0.0242   0.9018   0.3604
  -5.000  -0.6336   0.02499   0.01696   0.0259   0.8910   0.3657
  -4.750  -0.5918   0.02486   0.01672   0.0234   0.8877   0.3728
  -4.500  -0.5682   0.02435   0.01627   0.0243   0.8780   0.3779
  -4.250  -0.5280   0.02404   0.01600   0.0220   0.8740   0.3842
  -4.000  -0.4850   0.02376   0.01566   0.0194   0.8714   0.3919
  -3.750  -0.4640   0.02323   0.01515   0.0209   0.8600   0.3974
  -3.500  -0.4199   0.02274   0.01472   0.0180   0.8568   0.4043
  -3.000  -0.3575   0.02180   0.01376   0.0172   0.8419   0.4179
  -2.750  -0.3132   0.02120   0.01325   0.0144   0.8393   0.4254
  -2.500  -0.2936   0.02077   0.01281   0.0163   0.8266   0.4319
  -2.250  -0.2496   0.02005   0.01212   0.0136   0.8232   0.4397
  -2.000  -0.2270   0.01954   0.01169   0.0150   0.8105   0.4464
  -1.750  -0.1877   0.01886   0.01100   0.0133   0.8061   0.4553
  -1.500  -0.1644   0.01830   0.01052   0.0146   0.7923   0.4623
  -1.000  -0.0971   0.01694   0.00923   0.0134   0.7703   0.4804
  -0.500  -0.0126   0.01543   0.00781   0.0087   0.7346   0.5030
  -0.250   0.0467   0.01461   0.00698   0.0029   0.7092   0.5191
   0.000   0.1133   0.01395   0.00625  -0.0047   0.6791   0.5394
   0.250   0.1570   0.01374   0.00599  -0.0079   0.6503   0.5626
   0.500   0.1872   0.01358   0.00592  -0.0085   0.6263   0.5979
   1.500   0.5039   0.01663   0.00963  -0.0498   0.5448   0.9210
   1.750   0.5503   0.01732   0.01019  -0.0534   0.5330   0.9330
   2.250   0.6459   0.01841   0.01114  -0.0616   0.5116   0.9512
   2.500   0.7060   0.01877   0.01145  -0.0684   0.5008   0.9569
   2.750   0.7475   0.01922   0.01184  -0.0715   0.4926   0.9659
   3.000   0.8011   0.01935   0.01196  -0.0771   0.4829   0.9713
   3.250   0.8514   0.01972   0.01223  -0.0821   0.4745   0.9788
   3.500   0.8989   0.01971   0.01228  -0.0866   0.4660   0.9851
   3.750   0.9486   0.01991   0.01241  -0.0916   0.4585   0.9910
   4.000   0.9978   0.01988   0.01243  -0.0966   0.4504   0.9973
   4.250   1.0295   0.01995   0.01251  -0.0979   0.4436   1.0000
   4.500   1.0600   0.02029   0.01273  -0.0990   0.4365   1.0000
   4.750   1.0584   0.02033   0.01289  -0.0933   0.4302   1.0000
   5.000   1.0663   0.02045   0.01301  -0.0896   0.4229   1.0000
   5.250   1.0837   0.02068   0.01317  -0.0879   0.4154   1.0000
   5.500   1.0851   0.02078   0.01336  -0.0829   0.4089   1.0000
   5.750   1.0945   0.02092   0.01350  -0.0795   0.4022   1.0000
   6.000   1.1080   0.02114   0.01369  -0.0770   0.3952   1.0000
   6.250   1.1107   0.02127   0.01391  -0.0723   0.3887   1.0000
   6.500   1.1179   0.02141   0.01403  -0.0686   0.3818   1.0000
   6.750   1.1273   0.02163   0.01426  -0.0653   0.3750   1.0000
   7.000   1.1299   0.02178   0.01450  -0.0607   0.3683   1.0000
   7.250   1.1386   0.02197   0.01465  -0.0573   0.3618   1.0000
   7.500   1.1456   0.02220   0.01494  -0.0536   0.3554   1.0000
   7.750   1.1484   0.02239   0.01521  -0.0491   0.3485   1.0000
   8.000   1.1567   0.02262   0.01539  -0.0457   0.3417   1.0000
   8.250   1.1588   0.02286   0.01576  -0.0412   0.3347   1.0000
   8.500   1.1614   0.02310   0.01605  -0.0368   0.3272   1.0000
   8.750   1.1661   0.02340   0.01635  -0.0329   0.3199   1.0000
   9.000   1.1676   0.02370   0.01674  -0.0284   0.3111   1.0000
   9.250   1.1706   0.02406   0.01711  -0.0244   0.3028   1.0000
   9.500   1.1721   0.02446   0.01758  -0.0201   0.2925   1.0000
   9.750   1.1735   0.02493   0.01808  -0.0159   0.2817   1.0000
  10.000   1.1729   0.02551   0.01864  -0.0115   0.2698   1.0000
  10.250   1.1704   0.02621   0.01934  -0.0069   0.2544   1.0000
  10.500   1.1678   0.02704   0.02017  -0.0026   0.2360   1.0000
  10.750   1.1605   0.02818   0.02123   0.0022   0.2109   1.0000
  11.000   1.1481   0.02972   0.02262   0.0074   0.1830   1.0000
  11.250   1.1326   0.03163   0.02437   0.0126   0.1571   1.0000
  11.500   1.1179   0.03371   0.02632   0.0172   0.1388   1.0000
  11.750   1.1043   0.03591   0.02845   0.0213   0.1258   1.0000
  12.000   1.0933   0.03813   0.03064   0.0248   0.1171   1.0000
  12.250   1.0800   0.04069   0.03316   0.0280   0.1111   1.0000
  12.500   1.0740   0.04290   0.03543   0.0304   0.1052   1.0000
  12.750   1.0632   0.04562   0.03813   0.0327   0.1011   1.0000
  13.000   1.0583   0.04803   0.04059   0.0344   0.0970   1.0000
