  
       XFOIL         Version 6.99
  
 Calculated polar for: G12A19                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1718   0.02392   0.01778  -0.0331   0.9909   0.2125
 -12.750  -1.1531   0.02346   0.01733  -0.0328   0.9835   0.2396
 -12.500  -1.1290   0.02327   0.01710  -0.0330   0.9775   0.2570
 -12.250  -1.1045   0.02312   0.01683  -0.0330   0.9708   0.2701
 -12.000  -1.0706   0.02312   0.01672  -0.0347   0.9668   0.2821
 -11.750  -1.0512   0.02300   0.01660  -0.0333   0.9584   0.2894
 -11.500  -1.0196   0.02295   0.01639  -0.0344   0.9538   0.2988
 -11.250  -0.9922   0.02291   0.01635  -0.0345   0.9480   0.3053
 -11.000  -0.9666   0.02291   0.01628  -0.0342   0.9411   0.3124
 -10.750  -0.9316   0.02279   0.01604  -0.0357   0.9375   0.3199
 -10.250  -0.8814   0.02286   0.01600  -0.0347   0.9245   0.3323
 -10.000  -0.8442   0.02271   0.01582  -0.0365   0.9213   0.3382
  -9.750  -0.8031   0.02274   0.01587  -0.0389   0.9192   0.3444
  -9.500  -0.7928   0.02269   0.01569  -0.0357   0.9091   0.3495
  -9.250  -0.7581   0.02245   0.01541  -0.0370   0.9053   0.3555
  -9.000  -0.7167   0.02251   0.01552  -0.0393   0.9031   0.3624
  -8.750  -0.6789   0.02227   0.01513  -0.0412   0.9012   0.3692
  -8.000  -0.5880   0.02122   0.01402  -0.0427   0.8858   0.3808
  -7.750  -0.5470   0.02083   0.01350  -0.0453   0.8840   0.3861
  -7.500  -0.5114   0.02040   0.01294  -0.0468   0.8812   0.3908
  -6.750  -0.4180   0.01941   0.01194  -0.0486   0.8658   0.4032
  -6.500  -0.3791   0.01905   0.01142  -0.0507   0.8636   0.4084
  -6.250  -0.3711   0.01890   0.01128  -0.0469   0.8525   0.4117
  -6.000  -0.3321   0.01849   0.01091  -0.0490   0.8491   0.4158
  -5.750  -0.2922   0.01813   0.01052  -0.0512   0.8463   0.4207
  -5.500  -0.2758   0.01808   0.01041  -0.0490   0.8379   0.4252
  -5.250  -0.2480   0.01783   0.01006  -0.0489   0.8321   0.4298
  -5.000  -0.2091   0.01740   0.00969  -0.0510   0.8286   0.4342
  -4.750  -0.1734   0.01714   0.00942  -0.0524   0.8245   0.4390
  -4.250  -0.1277   0.01693   0.00907  -0.0503   0.8105   0.4485
  -4.000  -0.0873   0.01651   0.00871  -0.0527   0.8071   0.4534
  -3.750  -0.0733   0.01652   0.00877  -0.0500   0.7980   0.4575
  -3.500  -0.0427   0.01633   0.00854  -0.0505   0.7924   0.4626
  -3.250  -0.0073   0.01615   0.00825  -0.0519   0.7884   0.4682
  -3.000   0.0101   0.01607   0.00828  -0.0499   0.7801   0.4727
  -2.750   0.0389   0.01591   0.00814  -0.0500   0.7740   0.4781
  -2.500   0.0746   0.01572   0.00791  -0.0514   0.7696   0.4841
  -2.250   0.0918   0.01575   0.00794  -0.0494   0.7617   0.4892
  -2.000   0.1195   0.01558   0.00785  -0.0493   0.7553   0.4949
  -1.750   0.1545   0.01542   0.00767  -0.0506   0.7506   0.5018
  -1.500   0.1723   0.01549   0.00773  -0.0487   0.7430   0.5078
  -1.250   0.1990   0.01533   0.00768  -0.0484   0.7364   0.5140
  -1.000   0.2337   0.01518   0.00752  -0.0496   0.7314   0.5223
  -0.750   0.2511   0.01522   0.00761  -0.0476   0.7233   0.5298
  -0.500   0.2781   0.01507   0.00755  -0.0473   0.7163   0.5383
   0.000   0.3269   0.01496   0.00756  -0.0459   0.7022   0.5580
   0.250   0.3556   0.01484   0.00748  -0.0459   0.6957   0.5711
