  
       XFOIL         Version 6.99
  
 Calculated polar for: G30A3                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1428   0.03143   0.02422  -0.0341   1.0000   0.0938
 -12.750  -1.1595   0.03019   0.02291  -0.0280   1.0000   0.0975
 -12.500  -1.1806   0.02895   0.02165  -0.0208   1.0000   0.1014
 -12.000  -1.2242   0.02683   0.01955  -0.0048   1.0000   0.1168
 -11.750  -1.2453   0.02552   0.01840   0.0031   1.0000   0.1377
 -11.500  -1.2636   0.02413   0.01734   0.0106   1.0000   0.1859
 -11.250  -1.2689   0.02345   0.01687   0.0162   1.0000   0.2295
 -11.000  -1.2652   0.02327   0.01674   0.0205   1.0000   0.2517
 -10.750  -1.2569   0.02323   0.01665   0.0241   1.0000   0.2659
 -10.500  -1.2470   0.02324   0.01650   0.0273   1.0000   0.2775
 -10.250  -1.2353   0.02339   0.01667   0.0302   0.9998   0.2858
 -10.000  -1.2029   0.02422   0.01739   0.0292   0.9948   0.2964
  -9.750  -1.1439   0.02560   0.01858   0.0231   0.9774   0.3085
  -9.500  -1.1018   0.02643   0.01944   0.0204   0.9708   0.3153
  -9.250  -1.0742   0.02659   0.01952   0.0204   0.9611   0.3218
  -9.000  -1.0429   0.02689   0.01966   0.0197   0.9542   0.3283
  -8.750  -1.0139   0.02712   0.01995   0.0195   0.9476   0.3331
  -8.500  -0.9754   0.02758   0.02031   0.0174   0.9437   0.3393
  -8.250  -0.9615   0.02735   0.01986   0.0201   0.9342   0.3442
  -8.000  -0.9212   0.02749   0.02012   0.0176   0.9305   0.3491
  -7.750  -0.8979   0.02759   0.02021   0.0185   0.9231   0.3545
  -7.500  -0.8707   0.02772   0.02018   0.0187   0.9172   0.3611
  -7.250  -0.8296   0.02768   0.02018   0.0160   0.9144   0.3666
  -7.000  -0.8122   0.02740   0.01989   0.0179   0.9054   0.3697
  -6.750  -0.7778   0.02720   0.01962   0.0166   0.9013   0.3733
  -6.500  -0.7372   0.02703   0.01932   0.0141   0.8987   0.3775
  -6.250  -0.7258   0.02674   0.01888   0.0172   0.8884   0.3806
  -6.000  -0.6868   0.02627   0.01841   0.0150   0.8851   0.3843
  -5.750  -0.6440   0.02602   0.01818   0.0121   0.8829   0.3881
  -5.500  -0.6303   0.02575   0.01788   0.0147   0.8726   0.3910
  -5.250  -0.5928   0.02544   0.01748   0.0129   0.8691   0.3950
  -5.000  -0.5525   0.02515   0.01708   0.0107   0.8668   0.3994
  -4.750  -0.5386   0.02479   0.01668   0.0132   0.8560   0.4025
  -4.500  -0.4984   0.02435   0.01628   0.0109   0.8529   0.4063
  -4.250  -0.4558   0.02393   0.01587   0.0082   0.8509   0.4103
  -3.750  -0.4031   0.02330   0.01512   0.0090   0.8366   0.4179
  -3.500  -0.3618   0.02276   0.01455   0.0065   0.8346   0.4222
  -3.250  -0.3180   0.02219   0.01405   0.0036   0.8330   0.4265
  -3.000  -0.3057   0.02203   0.01390   0.0066   0.8208   0.4295
  -2.750  -0.2650   0.02151   0.01336   0.0044   0.8185   0.4340
  -2.500  -0.2231   0.02095   0.01274   0.0020   0.8169   0.4386
  -2.000  -0.1672   0.02008   0.01197   0.0022   0.8027   0.4468
  -1.750  -0.1247   0.01940   0.01131  -0.0003   0.8010   0.4515
  -1.500  -0.0805   0.01870   0.01060  -0.0031   0.7996   0.4568
  -1.000  -0.0211   0.01777   0.00976  -0.0034   0.7846   0.4660
  -0.750   0.0210   0.01717   0.00920  -0.0059   0.7806   0.4715
  -0.250   0.0980   0.01611   0.00819  -0.0096   0.7659   0.4826
   0.000   0.1227   0.01584   0.00798  -0.0089   0.7534   0.4881
   0.250   0.1809   0.01517   0.00731  -0.0148   0.7475   0.4967
   0.500   0.2074   0.01495   0.00713  -0.0144   0.7331   0.5029
   0.750   0.2416   0.01467   0.00691  -0.0157   0.7196   0.5106
   1.000   0.2818   0.01441   0.00664  -0.0181   0.7060   0.5207
   1.250   0.3246   0.01412   0.00640  -0.0212   0.6922   0.5323
   1.500   0.3569   0.01399   0.00630  -0.0222   0.6770   0.5459
   1.750   0.3787   0.01394   0.00632  -0.0210   0.6614   0.5622
   2.000   0.3988   0.01384   0.00636  -0.0194   0.6464   0.5874
   2.250   0.4178   0.01358   0.00641  -0.0176   0.6324   0.6454
   2.500   0.6003   0.01442   0.00812  -0.0498   0.6066   0.8881
   2.750   0.6324   0.01505   0.00870  -0.0503   0.5916   0.9157
   3.000   0.6765   0.01570   0.00929  -0.0534   0.5762   0.9310
   3.250   0.7252   0.01631   0.00980  -0.0576   0.5612   0.9425
   3.500   0.7666   0.01683   0.01024  -0.0604   0.5468   0.9540
   3.750   0.8080   0.01725   0.01066  -0.0634   0.5322   0.9631
   4.000   0.8521   0.01762   0.01101  -0.0671   0.5187   0.9708
   4.250   0.8987   0.01801   0.01133  -0.0713   0.5063   0.9788
   4.500   0.9444   0.01822   0.01149  -0.0754   0.4916   0.9855
   4.750   0.9798   0.01839   0.01167  -0.0775   0.4762   0.9936
   5.000   1.0169   0.01846   0.01171  -0.0800   0.4596   1.0000
   5.250   1.0232   0.01867   0.01188  -0.0762   0.4492   1.0000
   5.500   1.0277   0.01886   0.01206  -0.0720   0.4393   1.0000
   5.750   1.0328   0.01908   0.01227  -0.0679   0.4293   1.0000
   6.000   1.0392   0.01930   0.01246  -0.0642   0.4198   1.0000
   6.250   1.0424   0.01953   0.01272  -0.0597   0.4099   1.0000
   6.500   1.0491   0.01979   0.01292  -0.0561   0.4005   1.0000
   6.750   1.0510   0.02003   0.01322  -0.0515   0.3906   1.0000
   7.250   1.0590   0.02059   0.01379  -0.0432   0.3712   1.0000
   7.500   1.0648   0.02093   0.01408  -0.0395   0.3621   1.0000
