  
       XFOIL         Version 6.99
  
 Calculated polar for: G20A6                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1385   0.02639   0.01957  -0.0329   1.0000   0.1324
 -12.750  -1.1686   0.02538   0.01860  -0.0246   1.0000   0.1432
 -12.500  -1.1820   0.02399   0.01750  -0.0199   0.9940   0.1856
 -12.250  -1.1758   0.02314   0.01688  -0.0177   0.9865   0.2361
 -12.000  -1.1514   0.02305   0.01676  -0.0179   0.9814   0.2648
 -11.750  -1.1330   0.02295   0.01661  -0.0166   0.9743   0.2800
 -11.500  -1.1036   0.02307   0.01669  -0.0172   0.9694   0.2927
 -11.250  -1.0806   0.02311   0.01665  -0.0165   0.9633   0.3021
 -11.000  -1.0549   0.02319   0.01661  -0.0163   0.9572   0.3112
 -10.750  -1.0190   0.02335   0.01674  -0.0180   0.9538   0.3194
 -10.500  -1.0016   0.02341   0.01672  -0.0161   0.9459   0.3260
 -10.250  -0.9723   0.02344   0.01663  -0.0165   0.9408   0.3336
 -10.000  -0.9326   0.02364   0.01684  -0.0187   0.9380   0.3403
  -9.750  -0.9201   0.02360   0.01667  -0.0159   0.9292   0.3462
  -9.500  -0.8872   0.02353   0.01657  -0.0169   0.9248   0.3521
  -9.250  -0.8472   0.02356   0.01661  -0.0191   0.9221   0.3579
  -9.000  -0.8326   0.02352   0.01644  -0.0167   0.9138   0.3635
  -8.750  -0.8029   0.02332   0.01618  -0.0171   0.9087   0.3693
  -8.500  -0.7625   0.02341   0.01634  -0.0192   0.9060   0.3759
  -8.250  -0.7251   0.02330   0.01610  -0.0210   0.9038   0.3831
  -8.000  -0.7179   0.02306   0.01577  -0.0173   0.8929   0.3868
  -7.750  -0.6784   0.02265   0.01539  -0.0195   0.8901   0.3903
  -7.500  -0.6380   0.02229   0.01500  -0.0218   0.8879   0.3944
  -7.250  -0.5976   0.02190   0.01452  -0.0242   0.8862   0.3991
  -6.750  -0.5543   0.02128   0.01374  -0.0219   0.8719   0.4067
  -6.500  -0.5115   0.02083   0.01332  -0.0247   0.8702   0.4107
  -6.250  -0.4679   0.02039   0.01286  -0.0277   0.8689   0.4152
  -5.500  -0.3789   0.01936   0.01168  -0.0286   0.8531   0.4277
  -5.250  -0.3318   0.01892   0.01125  -0.0323   0.8517   0.4323
  -5.000  -0.2850   0.01850   0.01079  -0.0359   0.8503   0.4376
  -4.500  -0.2382   0.01799   0.01021  -0.0340   0.8357   0.4457
  -4.250  -0.1917   0.01752   0.00978  -0.0376   0.8335   0.4502
  -3.750  -0.1399   0.01715   0.00935  -0.0367   0.8194   0.4595
  -3.500  -0.0972   0.01671   0.00888  -0.0395   0.8160   0.4644
  -3.250  -0.0492   0.01627   0.00848  -0.0435   0.8132   0.4693
  -3.000  -0.0406   0.01628   0.00851  -0.0396   0.8019   0.4732
  -2.750  -0.0004   0.01597   0.00816  -0.0419   0.7974   0.4790
  -2.500   0.0256   0.01582   0.00800  -0.0415   0.7899   0.4838
  -2.250   0.0537   0.01560   0.00784  -0.0415   0.7823   0.4886
  -2.000   0.0958   0.01531   0.00754  -0.0443   0.7774   0.4946
  -1.750   0.1110   0.01532   0.00754  -0.0417   0.7677   0.4998
  -1.500   0.1468   0.01504   0.00729  -0.0432   0.7611   0.5058
  -1.250   0.1733   0.01493   0.00723  -0.0429   0.7532   0.5120
  -1.000   0.1990   0.01483   0.00711  -0.0424   0.7446   0.5187
  -0.750   0.2357   0.01462   0.00692  -0.0441   0.7382   0.5257
  -0.500   0.2520   0.01458   0.00697  -0.0418   0.7283   0.5327
  -0.250   0.2878   0.01443   0.00679  -0.0433   0.7216   0.5424
   0.000   0.3039   0.01439   0.00688  -0.0410   0.7118   0.5509
   0.250   0.3353   0.01426   0.00676  -0.0416   0.7043   0.5625
   0.500   0.3546   0.01422   0.00684  -0.0399   0.6953   0.5742
   0.750   0.3809   0.01410   0.00680  -0.0395   0.6871   0.5897
   1.000   0.4029   0.01403   0.00686  -0.0383   0.6787   0.6091
   1.250   0.4238   0.01393   0.00691  -0.0368   0.6698   0.6339
   1.500   0.4482   0.01383   0.00697  -0.0360   0.6619   0.6660
   1.750   0.4648   0.01376   0.00710  -0.0335   0.6525   0.7046
   2.000   0.4946   0.01371   0.00722  -0.0336   0.6448   0.7493
   2.250   0.5136   0.01375   0.00747  -0.0316   0.6348   0.7903
   2.500   0.5530   0.01386   0.00765  -0.0336   0.6266   0.8264
   2.750   0.5773   0.01404   0.00796  -0.0327   0.6162   0.8562
   3.000   0.6194   0.01427   0.00819  -0.0353   0.6070   0.8784
   3.250   0.6525   0.01453   0.00852  -0.0363   0.5959   0.8974
   3.500   0.6965   0.01486   0.00887  -0.0394   0.5852   0.9100
   3.750   0.7394   0.01514   0.00913  -0.0423   0.5736   0.9205
   4.000   0.7670   0.01540   0.00941  -0.0422   0.5595   0.9339
   4.250   0.8077   0.01568   0.00968  -0.0447   0.5420   0.9404
   4.500   0.8367   0.01594   0.00990  -0.0449   0.5251   0.9520
   4.750   0.8752   0.01623   0.01018  -0.0473   0.5077   0.9602
   5.000   0.9100   0.01651   0.01044  -0.0490   0.4916   0.9695
   5.250   0.9442   0.01679   0.01070  -0.0506   0.4749   0.9793
   5.500   0.9830   0.01701   0.01091  -0.0534   0.4558   0.9867
   5.750   1.0172   0.01723   0.01111  -0.0554   0.4361   0.9951
   6.000   1.0367   0.01740   0.01124  -0.0546   0.4180   1.0000
   6.250   1.0258   0.01753   0.01131  -0.0477   0.4075   1.0000
   6.500   1.0153   0.01766   0.01144  -0.0409   0.3950   1.0000
   6.750   1.0081   0.01788   0.01163  -0.0347   0.3824   1.0000
   7.000   1.0019   0.01817   0.01187  -0.0288   0.3689   1.0000
   7.250   0.9968   0.01855   0.01217  -0.0233   0.3543   1.0000
   7.500   0.9933   0.01900   0.01257  -0.0181   0.3385   1.0000
   7.750   0.9904   0.01954   0.01305  -0.0132   0.3212   1.0000
   8.000   0.9876   0.02019   0.01363  -0.0085   0.3024   1.0000
   8.250   0.9851   0.02095   0.01432  -0.0041   0.2807   1.0000
   8.500   0.9802   0.02191   0.01517   0.0004   0.2560   1.0000
   8.750   0.9734   0.02310   0.01622   0.0049   0.2276   1.0000
   9.000   0.9645   0.02457   0.01751   0.0092   0.1976   1.0000
   9.250   0.9551   0.02627   0.01901   0.0133   0.1710   1.0000
   9.500   0.9479   0.02803   0.02062   0.0167   0.1493   1.0000
   9.750   0.9438   0.02976   0.02225   0.0196   0.1353   1.0000
  10.000   0.9416   0.03149   0.02391   0.0221   0.1246   1.0000
  10.250   0.9390   0.03333   0.02566   0.0244   0.1171   1.0000
  10.500   0.9426   0.03486   0.02720   0.0261   0.1099   1.0000
  10.750   0.9425   0.03669   0.02897   0.0279   0.1045   1.0000
  11.000   0.9478   0.03821   0.03053   0.0292   0.0992   1.0000
  11.250   0.9498   0.04000   0.03221   0.0307   0.0951   1.0000
  11.500   0.9574   0.04145   0.03374   0.0317   0.0910   1.0000
