  
       XFOIL         Version 6.99
  
 Calculated polar for: G33A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1186   0.03274   0.02554  -0.0367   1.0000   0.0897
 -12.750  -1.1378   0.03128   0.02401  -0.0307   1.0000   0.0923
 -12.500  -1.1553   0.03006   0.02270  -0.0244   1.0000   0.0964
 -12.250  -1.1778   0.02885   0.02147  -0.0168   1.0000   0.1002
 -12.000  -1.1990   0.02784   0.02043  -0.0090   1.0000   0.1057
 -11.750  -1.2205   0.02676   0.01938  -0.0009   1.0000   0.1145
 -11.500  -1.2401   0.02527   0.01807   0.0067   1.0000   0.1381
 -11.250  -1.2611   0.02365   0.01689   0.0145   1.0000   0.1981
 -11.000  -1.2646   0.02306   0.01652   0.0199   1.0000   0.2459
 -10.750  -1.2590   0.02298   0.01648   0.0239   1.0000   0.2680
 -10.500  -1.2494   0.02304   0.01648   0.0272   1.0000   0.2820
 -10.250  -1.2390   0.02313   0.01646   0.0304   1.0000   0.2936
 -10.000  -1.2163   0.02380   0.01707   0.0313   0.9973   0.3040
  -9.500  -1.1255   0.02608   0.01904   0.0244   0.9740   0.3241
  -9.250  -1.0845   0.02663   0.01966   0.0220   0.9638   0.3300
  -9.000  -1.0467   0.02734   0.02028   0.0201   0.9585   0.3369
  -8.750  -1.0270   0.02723   0.01994   0.0216   0.9491   0.3423
  -8.500  -0.9844   0.02771   0.02054   0.0188   0.9451   0.3477
  -8.250  -0.9623   0.02772   0.02051   0.0199   0.9368   0.3525
  -8.000  -0.9310   0.02794   0.02055   0.0192   0.9317   0.3588
  -7.750  -0.9042   0.02781   0.02043   0.0193   0.9251   0.3634
  -7.500  -0.8735   0.02802   0.02069   0.0188   0.9193   0.3689
  -7.250  -0.8360   0.02825   0.02082   0.0170   0.9159   0.3755
  -7.000  -0.8219   0.02796   0.02037   0.0195   0.9066   0.3792
  -6.750  -0.7844   0.02753   0.01996   0.0175   0.9027   0.3824
  -6.500  -0.7433   0.02737   0.01978   0.0148   0.9003   0.3856
  -6.250  -0.7284   0.02704   0.01940   0.0172   0.8908   0.3882
  -6.000  -0.6928   0.02679   0.01907   0.0157   0.8869   0.3918
  -5.750  -0.6531   0.02658   0.01872   0.0134   0.8845   0.3959
  -5.500  -0.6412   0.02629   0.01832   0.0164   0.8741   0.3985
  -5.250  -0.6012   0.02578   0.01784   0.0139   0.8709   0.4020
  -5.000  -0.5590   0.02545   0.01752   0.0112   0.8688   0.4053
  -4.750  -0.5447   0.02521   0.01725   0.0137   0.8584   0.4081
  -4.500  -0.5077   0.02489   0.01686   0.0121   0.8549   0.4123
  -4.250  -0.4677   0.02455   0.01641   0.0099   0.8526   0.4164
  -3.750  -0.4131   0.02372   0.01560   0.0100   0.8388   0.4224
  -3.500  -0.3709   0.02325   0.01514   0.0074   0.8367   0.4261
  -3.000  -0.3173   0.02263   0.01446   0.0080   0.8228   0.4334
  -2.750  -0.2778   0.02215   0.01390   0.0061   0.8204   0.4372
  -2.500  -0.2399   0.02153   0.01335   0.0042   0.8167   0.4409
  -2.000  -0.1783   0.02068   0.01256   0.0034   0.8046   0.4485
  -1.750  -0.1368   0.02005   0.01191   0.0011   0.8030   0.4533
  -1.500  -0.0940   0.01937   0.01120  -0.0014   0.8017   0.4574
  -1.000  -0.0351   0.01841   0.01037  -0.0017   0.7870   0.4651
  -0.750   0.0118   0.01768   0.00967  -0.0050   0.7851   0.4704
   0.000   0.1047   0.01645   0.00854  -0.0063   0.7587   0.4846
   0.250   0.1533   0.01582   0.00794  -0.0102   0.7523   0.4907
   0.500   0.1842   0.01557   0.00767  -0.0107   0.7406   0.4964
   0.750   0.2426   0.01489   0.00709  -0.0167   0.7325   0.5045
   1.000   0.2694   0.01475   0.00696  -0.0165   0.7179   0.5114
   1.250   0.3025   0.01456   0.00679  -0.0176   0.7036   0.5193
