  
       XFOIL         Version 6.99
  
 Calculated polar for: G67A8                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2726   0.03117   0.02378  -0.0178   1.0000   0.1463
 -12.750  -1.2740   0.03082   0.02346  -0.0128   1.0000   0.1504
 -12.500  -1.2773   0.03051   0.02305  -0.0073   1.0000   0.1549
 -12.250  -1.2806   0.03013   0.02253  -0.0017   1.0000   0.1590
 -12.000  -1.2785   0.02984   0.02229   0.0030   1.0000   0.1626
 -11.750  -1.2765   0.02962   0.02201   0.0077   1.0000   0.1668
 -11.500  -1.2753   0.02937   0.02156   0.0127   1.0000   0.1709
 -11.250  -1.2639   0.02894   0.02118   0.0156   1.0000   0.1749
 -11.000  -1.2545   0.02870   0.02094   0.0190   1.0000   0.1787
 -10.750  -1.2463   0.02847   0.02061   0.0227   1.0000   0.1828
 -10.250  -1.2229   0.02778   0.01982   0.0286   1.0000   0.1904
 -10.000  -1.2101   0.02756   0.01960   0.0314   1.0000   0.1941
  -9.750  -1.1985   0.02734   0.01930   0.0345   1.0000   0.1980
  -9.500  -1.1888   0.02714   0.01890   0.0379   1.0000   0.2015
  -9.250  -1.1696   0.02665   0.01850   0.0394   1.0000   0.2053
  -9.000  -1.1542   0.02641   0.01828   0.0416   1.0000   0.2089
  -8.750  -1.1396   0.02620   0.01802   0.0441   1.0000   0.2126
  -8.500  -1.1256   0.02597   0.01767   0.0467   1.0000   0.2161
  -8.250  -1.1091   0.02561   0.01726   0.0488   1.0000   0.2199
  -8.000  -1.0858   0.02548   0.01719   0.0494   0.9991   0.2236
  -7.750  -1.0510   0.02615   0.01786   0.0479   0.9943   0.2289
  -7.500  -1.0288   0.02637   0.01796   0.0488   0.9915   0.2339
  -7.250  -0.9956   0.02639   0.01804   0.0475   0.9856   0.2394
  -7.000  -0.9615   0.02697   0.01866   0.0461   0.9808   0.2448
  -6.750  -0.9082   0.02711   0.01868   0.0412   0.9623   0.2514
  -6.500  -0.8554   0.02690   0.01852   0.0363   0.9495   0.2571
  -6.250  -0.8149   0.02678   0.01843   0.0339   0.9405   0.2626
  -6.000  -0.7758   0.02672   0.01832   0.0318   0.9338   0.2686
  -5.750  -0.7425   0.02631   0.01794   0.0307   0.9252   0.2748
  -5.500  -0.7012   0.02616   0.01785   0.0282   0.9198   0.2817
  -5.250  -0.6711   0.02583   0.01746   0.0279   0.9107   0.2887
  -5.000  -0.6264   0.02548   0.01721   0.0247   0.9055   0.2968
  -4.750  -0.5971   0.02512   0.01687   0.0247   0.8973   0.3047
  -4.500  -0.5576   0.02476   0.01654   0.0226   0.8916   0.3139
  -4.250  -0.5114   0.02451   0.01635   0.0193   0.8886   0.3255
  -4.000  -0.4889   0.02390   0.01578   0.0206   0.8775   0.3343
  -3.750  -0.4434   0.02345   0.01539   0.0175   0.8739   0.3464
  -3.500  -0.4189   0.02280   0.01480   0.0186   0.8626   0.3562
  -3.250  -0.3758   0.02222   0.01425   0.0161   0.8583   0.3704
  -3.000  -0.3524   0.02152   0.01368   0.0174   0.8462   0.3814
  -2.750  -0.3086   0.02078   0.01298   0.0148   0.8415   0.3966
  -2.500  -0.2872   0.02006   0.01236   0.0167   0.8270   0.4093
  -2.250  -0.2638   0.01935   0.01174   0.0181   0.8117   0.4228
  -2.000  -0.2425   0.01868   0.01110   0.0201   0.7928   0.4377
  -1.750  -0.2224   0.01795   0.01051   0.0223   0.7652   0.4530
  -1.500  -0.1785   0.01678   0.00940   0.0201   0.7356   0.4747
  -1.250  -0.0830   0.01481   0.00742   0.0080   0.6909   0.5137
  -0.750   0.0197   0.01363   0.00634  -0.0010   0.6009   0.6446
   0.250   0.3500   0.01786   0.01062  -0.0438   0.5139   0.9033
