  
       XFOIL         Version 6.99
  
 Calculated polar for: G62A2                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2131   0.03116   0.02377  -0.0257   1.0000   0.1134
 -12.750  -1.2148   0.03036   0.02295  -0.0210   1.0000   0.1187
 -12.500  -1.2157   0.02961   0.02219  -0.0163   1.0000   0.1246
 -12.250  -1.2156   0.02899   0.02152  -0.0117   1.0000   0.1323
 -12.000  -1.2169   0.02834   0.02090  -0.0067   1.0000   0.1389
 -11.750  -1.2154   0.02788   0.02037  -0.0020   1.0000   0.1476
 -11.500  -1.2150   0.02748   0.01997   0.0030   1.0000   0.1552
 -11.250  -1.2136   0.02711   0.01957   0.0078   1.0000   0.1630
 -11.000  -1.2134   0.02691   0.01931   0.0130   1.0000   0.1703
 -10.750  -1.2107   0.02661   0.01896   0.0178   1.0000   0.1769
 -10.500  -1.2061   0.02641   0.01874   0.0222   1.0000   0.1835
 -10.250  -1.1981   0.02617   0.01836   0.0260   1.0000   0.1898
 -10.000  -1.1889   0.02592   0.01817   0.0295   1.0000   0.1954
  -9.750  -1.1804   0.02578   0.01792   0.0332   1.0000   0.2017
  -9.500  -1.1679   0.02548   0.01758   0.0361   1.0000   0.2069
  -9.250  -1.1566   0.02530   0.01742   0.0392   1.0000   0.2123
  -9.000  -1.1450   0.02515   0.01717   0.0423   1.0000   0.2179
  -8.750  -1.1310   0.02489   0.01685   0.0449   1.0000   0.2229
  -8.500  -1.1169   0.02469   0.01670   0.0474   1.0000   0.2279
  -8.250  -1.1022   0.02459   0.01654   0.0499   0.9998   0.2332
  -8.000  -1.0746   0.02493   0.01679   0.0497   0.9967   0.2395
  -7.750  -1.0414   0.02557   0.01750   0.0484   0.9928   0.2457
  -7.500  -1.0138   0.02563   0.01748   0.0483   0.9869   0.2517
  -7.250  -0.9762   0.02638   0.01822   0.0462   0.9822   0.2588
  -7.000  -0.9326   0.02637   0.01823   0.0431   0.9662   0.2669
  -6.750  -0.8868   0.02649   0.01829   0.0396   0.9527   0.2758
  -6.500  -0.8492   0.02660   0.01847   0.0378   0.9436   0.2844
  -6.250  -0.8138   0.02661   0.01835   0.0364   0.9362   0.2916
  -6.000  -0.7786   0.02620   0.01805   0.0349   0.9275   0.2982
  -5.750  -0.7367   0.02617   0.01801   0.0323   0.9221   0.3061
  -5.500  -0.7083   0.02578   0.01757   0.0323   0.9131   0.3128
  -5.250  -0.6653   0.02560   0.01748   0.0294   0.9083   0.3210
  -5.000  -0.6394   0.02529   0.01710   0.0300   0.8995   0.3288
  -4.750  -0.5970   0.02494   0.01684   0.0272   0.8948   0.3369
  -4.500  -0.5534   0.02478   0.01666   0.0244   0.8915   0.3474
  -4.250  -0.5276   0.02417   0.01610   0.0250   0.8808   0.3552
  -4.000  -0.4837   0.02383   0.01579   0.0221   0.8777   0.3660
  -3.750  -0.4581   0.02322   0.01519   0.0229   0.8666   0.3746
  -3.500  -0.4144   0.02269   0.01473   0.0201   0.8629   0.3856
  -3.250  -0.3906   0.02213   0.01418   0.0213   0.8516   0.3953
  -3.000  -0.3475   0.02146   0.01359   0.0186   0.8470   0.4073
  -2.750  -0.3230   0.02082   0.01299   0.0197   0.8343   0.4176
  -2.500  -0.2797   0.02004   0.01229   0.0172   0.8294   0.4312
  -2.250  -0.2561   0.01936   0.01170   0.0185   0.8141   0.4418
  -2.000  -0.2339   0.01871   0.01108   0.0202   0.7966   0.4539
  -1.750  -0.2109   0.01806   0.01054   0.0217   0.7726   0.4661
  -1.500  -0.1728   0.01716   0.00967   0.0204   0.7475   0.4824
  -1.250  -0.1015   0.01568   0.00822   0.0127   0.7181   0.5068
  -0.750   0.0488   0.01395   0.00635  -0.0060   0.6324   0.5890
   0.000   0.3489   0.01727   0.01019  -0.0492   0.5504   0.8983
   0.750   0.5015   0.01948   0.01196  -0.0626   0.5171   0.9332
   1.250   0.5978   0.02039   0.01276  -0.0709   0.4999   0.9518
   1.500   0.6626   0.02056   0.01287  -0.0788   0.4914   0.9574
   1.750   0.7021   0.02086   0.01315  -0.0814   0.4841   0.9668
   2.000   0.7681   0.02092   0.01306  -0.0897   0.4764   0.9725
   2.250   0.8104   0.02103   0.01322  -0.0930   0.4699   0.9811
   2.500   0.8630   0.02085   0.01302  -0.0986   0.4626   0.9885
   2.750   0.9295   0.02079   0.01284  -0.1073   0.4559   0.9958
   3.000   0.9694   0.02067   0.01278  -0.1104   0.4503   1.0000
   3.250   0.9862   0.02081   0.01295  -0.1085   0.4451   1.0000
   3.500   1.0083   0.02099   0.01310  -0.1078   0.4401   1.0000
   3.750   1.0443   0.02133   0.01336  -0.1101   0.4351   1.0000
   4.000   1.0611   0.02153   0.01363  -0.1083   0.4310   1.0000
   4.250   1.0749   0.02169   0.01386  -0.1057   0.4262   1.0000
   4.500   1.0937   0.02188   0.01407  -0.1043   0.4213   1.0000
