  
       XFOIL         Version 6.99
  
 Calculated polar for: G86A6                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2097   0.03108   0.02378  -0.0213   1.0000   0.1204
 -12.750  -1.2077   0.03045   0.02304  -0.0171   1.0000   0.1279
 -12.500  -1.2086   0.02978   0.02244  -0.0124   1.0000   0.1339
 -12.250  -1.2068   0.02927   0.02184  -0.0079   1.0000   0.1417
 -12.000  -1.2063   0.02884   0.02140  -0.0032   1.0000   0.1483
 -11.750  -1.2043   0.02844   0.02091   0.0015   1.0000   0.1554
 -11.500  -1.2028   0.02814   0.02061   0.0063   1.0000   0.1612
 -11.250  -1.2008   0.02793   0.02021   0.0111   1.0000   0.1671
 -11.000  -1.1961   0.02758   0.01994   0.0154   1.0000   0.1726
 -10.750  -1.1932   0.02740   0.01969   0.0202   1.0000   0.1777
 -10.500  -1.1942   0.02731   0.01940   0.0258   1.0000   0.1824
 -10.250  -1.1814   0.02688   0.01908   0.0285   1.0000   0.1874
 -10.000  -1.1739   0.02672   0.01888   0.0325   1.0000   0.1922
  -9.750  -1.1665   0.02656   0.01856   0.0365   1.0000   0.1971
  -9.500  -1.1514   0.02618   0.01821   0.0388   1.0000   0.2019
  -9.250  -1.1394   0.02597   0.01800   0.0418   1.0000   0.2064
  -9.000  -1.1280   0.02580   0.01776   0.0449   1.0000   0.2112
  -8.750  -1.1133   0.02565   0.01748   0.0475   0.9997   0.2156
  -8.500  -1.0864   0.02561   0.01753   0.0474   0.9978   0.2207
  -8.250  -1.0541   0.02629   0.01816   0.0464   0.9939   0.2269
  -8.000  -1.0339   0.02625   0.01797   0.0478   0.9899   0.2316
  -7.500  -0.9174   0.02721   0.01895   0.0355   0.9620   0.2479
  -7.250  -0.8781   0.02689   0.01871   0.0332   0.9515   0.2559
  -7.000  -0.8418   0.02665   0.01846   0.0316   0.9419   0.2628
  -6.750  -0.7892   0.02658   0.01838   0.0267   0.9365   0.2714
  -6.500  -0.7574   0.02597   0.01781   0.0261   0.9266   0.2771
  -6.250  -0.7184   0.02562   0.01740   0.0240   0.9194   0.2841
  -6.000  -0.6707   0.02503   0.01689   0.0202   0.9122   0.2924
  -5.750  -0.6364   0.02456   0.01643   0.0192   0.9043   0.3006
  -5.500  -0.5863   0.02390   0.01581   0.0149   0.8977   0.3102
  -5.250  -0.5535   0.02323   0.01518   0.0143   0.8878   0.3189
  -5.000  -0.4999   0.02236   0.01438   0.0096   0.8813   0.3313
  -4.750  -0.4739   0.02155   0.01356   0.0106   0.8672   0.3416
  -4.500  -0.4431   0.02057   0.01269   0.0106   0.8509   0.3519
  -4.000  -0.3696   0.01789   0.00992   0.0094   0.7236   0.3777
  -3.750  -0.2291   0.01642   0.00762  -0.0129   0.6065   0.4074
  -3.500  -0.1987   0.01640   0.00748  -0.0136   0.5779   0.4209
  -3.250  -0.1698   0.01636   0.00736  -0.0139   0.5617   0.4350
  -3.000  -0.1442   0.01634   0.00726  -0.0136   0.5486   0.4504
  -2.750  -0.1159   0.01624   0.00716  -0.0138   0.5392   0.4678
  -2.500  -0.0890   0.01611   0.00709  -0.0137   0.5306   0.4866
  -2.250  -0.0574   0.01601   0.00700  -0.0147   0.5237   0.5095
  -2.000  -0.0326   0.01581   0.00696  -0.0142   0.5180   0.5373
  -1.750  -0.0089   0.01553   0.00691  -0.0134   0.5127   0.5774
