  
       XFOIL         Version 6.99
  
 Calculated polar for: G18A16                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1971   0.02450   0.01836  -0.0299   0.9910   0.2147
 -12.750  -1.1782   0.02424   0.01803  -0.0293   0.9847   0.2348
 -12.500  -1.1495   0.02423   0.01795  -0.0303   0.9805   0.2498
 -12.250  -1.1318   0.02406   0.01772  -0.0289   0.9731   0.2594
 -12.000  -1.1031   0.02404   0.01748  -0.0296   0.9684   0.2698
 -11.750  -1.0804   0.02404   0.01754  -0.0289   0.9626   0.2768
 -11.500  -1.0564   0.02396   0.01728  -0.0286   0.9566   0.2849
 -11.250  -1.0202   0.02403   0.01738  -0.0303   0.9534   0.2919
 -11.000  -1.0031   0.02403   0.01730  -0.0285   0.9460   0.2983
 -10.750  -0.9759   0.02388   0.01703  -0.0286   0.9408   0.3046
 -10.500  -0.9380   0.02402   0.01721  -0.0305   0.9379   0.3110
 -10.250  -0.9208   0.02395   0.01703  -0.0286   0.9306   0.3165
 -10.000  -0.8952   0.02373   0.01669  -0.0284   0.9251   0.3216
  -9.750  -0.8570   0.02376   0.01679  -0.0303   0.9222   0.3270
  -9.500  -0.8196   0.02376   0.01666  -0.0321   0.9199   0.3342
  -9.250  -0.8146   0.02363   0.01643  -0.0280   0.9097   0.3386
  -9.000  -0.7771   0.02366   0.01657  -0.0297   0.9065   0.3445
  -8.750  -0.7398   0.02352   0.01636  -0.0314   0.9040   0.3507
  -8.500  -0.7036   0.02320   0.01582  -0.0331   0.9020   0.3556
  -8.250  -0.6979   0.02293   0.01559  -0.0291   0.8911   0.3583
  -8.000  -0.6595   0.02264   0.01533  -0.0310   0.8884   0.3626
  -7.750  -0.6207   0.02231   0.01494  -0.0331   0.8863   0.3674
  -7.500  -0.5822   0.02194   0.01441  -0.0351   0.8846   0.3725
  -6.750  -0.5000   0.02102   0.01348  -0.0349   0.8689   0.3844
  -6.500  -0.4593   0.02064   0.01301  -0.0372   0.8674   0.3900
  -6.250  -0.4156   0.02014   0.01243  -0.0403   0.8663   0.3950
  -5.750  -0.3750   0.01977   0.01211  -0.0373   0.8519   0.4026
  -5.500  -0.3318   0.01940   0.01169  -0.0402   0.8503   0.4087
  -5.250  -0.2876   0.01894   0.01115  -0.0433   0.8488   0.4142
  -4.750  -0.2429   0.01858   0.01086  -0.0410   0.8351   0.4225
  -4.500  -0.2013   0.01820   0.01043  -0.0435   0.8326   0.4285
  -4.250  -0.1575   0.01774   0.00994  -0.0465   0.8306   0.4343
  -3.750  -0.1112   0.01742   0.00969  -0.0446   0.8166   0.4435
  -3.500  -0.0702   0.01707   0.00928  -0.0470   0.8135   0.4498
  -3.250  -0.0249   0.01661   0.00885  -0.0503   0.8109   0.4559
  -3.000  -0.0178   0.01667   0.00896  -0.0462   0.8003   0.4602
  -2.750   0.0200   0.01636   0.00863  -0.0480   0.7959   0.4666
  -2.500   0.0640   0.01599   0.00822  -0.0510   0.7924   0.4733
  -2.250   0.0749   0.01597   0.00830  -0.0476   0.7823   0.4783
  -2.000   0.1115   0.01568   0.00801  -0.0491   0.7768   0.4856
  -1.750   0.1450   0.01547   0.00777  -0.0501   0.7708   0.4927
  -1.500   0.1640   0.01534   0.00774  -0.0483   0.7617   0.4987
  -1.250   0.2027   0.01508   0.00746  -0.0502   0.7562   0.5076
  -1.000   0.2208   0.01502   0.00748  -0.0482   0.7474   0.5150
  -0.750   0.2508   0.01483   0.00733  -0.0485   0.7400   0.5241
  -0.500   0.2815   0.01466   0.00719  -0.0490   0.7331   0.5342
  -0.250   0.3005   0.01458   0.00720  -0.0471   0.7238   0.5447
   0.000   0.3373   0.01435   0.00700  -0.0487   0.7174   0.5585
   0.250   0.3499   0.01433   0.00709  -0.0456   0.7072   0.5724
   0.500   0.3819   0.01414   0.00696  -0.0463   0.6998   0.5910
   0.750   0.3971   0.01409   0.00706  -0.0436   0.6900   0.6108
   1.000   0.4249   0.01392   0.00701  -0.0434   0.6817   0.6361
   1.250   0.4410   0.01387   0.00711  -0.0409   0.6720   0.6636
   1.500   0.4665   0.01375   0.00709  -0.0401   0.6632   0.6945
   1.750   0.4831   0.01372   0.00721  -0.0376   0.6529   0.7238
   2.000   0.5097   0.01364   0.00720  -0.0370   0.6437   0.7545
   2.250   0.5264   0.01365   0.00737  -0.0345   0.6327   0.7827
   2.500   0.5586   0.01364   0.00738  -0.0350   0.6233   0.8112
   2.750   0.5754   0.01370   0.00759  -0.0326   0.6111   0.8374
   3.000   0.6072   0.01382   0.00776  -0.0331   0.5996   0.8613
   3.250   0.6444   0.01398   0.00792  -0.0348   0.5873   0.8826
   3.500   0.6765   0.01422   0.00822  -0.0355   0.5732   0.9019
   3.750   0.7135   0.01450   0.00850  -0.0373   0.5590   0.9180
   4.000   0.7495   0.01479   0.00876  -0.0390   0.5449   0.9326
   4.250   0.7950   0.01517   0.00909  -0.0426   0.5290   0.9404
   4.500   0.8306   0.01554   0.00941  -0.0443   0.5133   0.9517
   4.750   0.8677   0.01594   0.00977  -0.0464   0.4955   0.9620
   5.000   0.9047   0.01632   0.01007  -0.0486   0.4758   0.9715
   5.250   0.9376   0.01666   0.01037  -0.0502   0.4553   0.9826
   5.500   0.9726   0.01700   0.01068  -0.0524   0.4349   0.9926
   5.750   1.0067   0.01731   0.01093  -0.0545   0.4152   1.0000
   6.000   0.9932   0.01739   0.01093  -0.0473   0.4059   1.0000
   6.250   0.9850   0.01753   0.01105  -0.0410   0.3956   1.0000
   6.500   0.9828   0.01780   0.01121  -0.0358   0.3853   1.0000
   6.750   0.9826   0.01806   0.01149  -0.0310   0.3743   1.0000
   7.000   0.9854   0.01842   0.01178  -0.0268   0.3637   1.0000
   7.250   0.9889   0.01881   0.01213  -0.0228   0.3524   1.0000
   7.500   0.9942   0.01922   0.01254  -0.0193   0.3415   1.0000
   7.750   0.9998   0.01973   0.01296  -0.0159   0.3309   1.0000
   8.000   1.0059   0.02020   0.01347  -0.0126   0.3196   1.0000
   8.250   1.0122   0.02077   0.01400  -0.0095   0.3087   1.0000
   8.500   1.0177   0.02140   0.01459  -0.0065   0.2975   1.0000
   8.750   1.0243   0.02202   0.01525  -0.0037   0.2855   1.0000
