  
       XFOIL         Version 6.99
  
 Calculated polar for: G50A7                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2619   0.02872   0.02181  -0.0210   1.0000   0.1418
 -12.750  -1.2683   0.02803   0.02113  -0.0154   1.0000   0.1536
 -12.500  -1.2736   0.02753   0.02062  -0.0097   1.0000   0.1646
 -12.250  -1.2768   0.02716   0.02021  -0.0042   1.0000   0.1741
 -12.000  -1.2789   0.02694   0.01985   0.0013   1.0000   0.1833
 -11.750  -1.2791   0.02664   0.01958   0.0065   1.0000   0.1897
 -11.500  -1.2751   0.02648   0.01926   0.0109   1.0000   0.1976
 -11.250  -1.2685   0.02621   0.01901   0.0147   1.0000   0.2036
 -11.000  -1.2612   0.02605   0.01877   0.0185   1.0000   0.2098
 -10.750  -1.2529   0.02584   0.01841   0.0222   1.0000   0.2157
 -10.500  -1.2418   0.02565   0.01826   0.0253   1.0000   0.2208
 -10.250  -1.2312   0.02549   0.01803   0.0285   1.0000   0.2263
 -10.000  -1.2210   0.02532   0.01769   0.0318   1.0000   0.2315
  -9.750  -1.2063   0.02509   0.01754   0.0342   1.0000   0.2361
  -9.500  -1.1936   0.02498   0.01739   0.0370   1.0000   0.2411
  -9.250  -1.1813   0.02483   0.01708   0.0399   1.0000   0.2458
  -9.000  -1.1657   0.02457   0.01683   0.0421   1.0000   0.2504
  -8.750  -1.1506   0.02444   0.01672   0.0444   1.0000   0.2545
  -8.500  -1.1377   0.02439   0.01660   0.0472   1.0000   0.2600
  -8.250  -1.1215   0.02438   0.01644   0.0493   0.9993   0.2652
  -8.000  -1.0883   0.02485   0.01702   0.0479   0.9954   0.2706
  -7.750  -1.0588   0.02530   0.01743   0.0474   0.9905   0.2765
  -7.500  -1.0160   0.02624   0.01824   0.0443   0.9821   0.2836
  -7.250  -0.9477   0.02680   0.01888   0.0365   0.9607   0.2923
  -7.000  -0.9110   0.02677   0.01871   0.0349   0.9491   0.2988
  -6.750  -0.8768   0.02644   0.01841   0.0336   0.9400   0.3037
  -6.500  -0.8347   0.02657   0.01856   0.0308   0.9349   0.3094
  -6.250  -0.8086   0.02625   0.01817   0.0312   0.9254   0.3147
  -6.000  -0.7662   0.02615   0.01800   0.0284   0.9211   0.3205
  -5.750  -0.7385   0.02574   0.01764   0.0285   0.9117   0.3251
  -5.500  -0.6974   0.02564   0.01752   0.0260   0.9074   0.3314
  -5.250  -0.6742   0.02536   0.01712   0.0271   0.8983   0.3369
  -5.000  -0.6322   0.02499   0.01683   0.0244   0.8939   0.3432
  -4.750  -0.5908   0.02476   0.01662   0.0219   0.8898   0.3501
  -4.500  -0.5666   0.02435   0.01612   0.0229   0.8800   0.3561
  -4.250  -0.5202   0.02386   0.01571   0.0194   0.8770   0.3632
  -4.000  -0.4968   0.02341   0.01527   0.0205   0.8665   0.3692
  -3.750  -0.4580   0.02301   0.01480   0.0188   0.8623   0.3771
  -3.250  -0.3904   0.02186   0.01378   0.0169   0.8474   0.3909
  -3.000  -0.3520   0.02132   0.01318   0.0153   0.8426   0.3986
  -2.750  -0.3242   0.02065   0.01263   0.0156   0.8310   0.4058
  -2.500  -0.2809   0.01995   0.01194   0.0131   0.8274   0.4149
  -2.250  -0.2593   0.01936   0.01138   0.0148   0.8127   0.4219
  -2.000  -0.2354   0.01876   0.01086   0.0160   0.7977   0.4290
  -1.750  -0.2104   0.01820   0.01029   0.0171   0.7811   0.4375
  -1.500  -0.1747   0.01743   0.00959   0.0161   0.7633   0.4461
  -1.250  -0.1289   0.01657   0.00871   0.0132   0.7436   0.4571
  -1.000  -0.0597   0.01545   0.00759   0.0056   0.7177   0.4710
  -0.750   0.0217   0.01462   0.00658  -0.0050   0.6818   0.4872
  -0.500   0.0728   0.01448   0.00623  -0.0098   0.6472   0.5028
  -0.250   0.1070   0.01445   0.00614  -0.0112   0.6216   0.5187
   0.000   0.1355   0.01444   0.00613  -0.0115   0.6025   0.5375
   0.250   0.1577   0.01438   0.00614  -0.0104   0.5868   0.5636
   0.500   0.1774   0.01418   0.00618  -0.0088   0.5736   0.6087
   1.500   0.5312   0.01790   0.01054  -0.0577   0.5195   0.9244
