  
       XFOIL         Version 6.99
  
 Calculated polar for: G56A7                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1797   0.03154   0.02410  -0.0306   1.0000   0.1066
 -12.750  -1.1821   0.03064   0.02313  -0.0260   1.0000   0.1108
 -12.500  -1.1879   0.02970   0.02223  -0.0209   1.0000   0.1150
 -12.250  -1.1881   0.02898   0.02142  -0.0163   1.0000   0.1211
 -12.000  -1.1938   0.02815   0.02066  -0.0108   1.0000   0.1270
 -11.750  -1.1954   0.02748   0.01997  -0.0057   1.0000   0.1346
 -11.500  -1.1959   0.02690   0.01938  -0.0008   1.0000   0.1440
 -11.250  -1.1991   0.02634   0.01888   0.0047   1.0000   0.1534
 -11.000  -1.2003   0.02589   0.01844   0.0100   1.0000   0.1636
 -10.750  -1.1977   0.02552   0.01803   0.0147   1.0000   0.1743
 -10.500  -1.1919   0.02524   0.01770   0.0188   1.0000   0.1849
 -10.250  -1.1858   0.02491   0.01741   0.0228   1.0000   0.1937
 -10.000  -1.1767   0.02471   0.01709   0.0263   1.0000   0.2029
  -9.750  -1.1678   0.02446   0.01688   0.0298   1.0000   0.2104
  -9.500  -1.1572   0.02431   0.01659   0.0331   1.0000   0.2183
  -9.250  -1.1455   0.02405   0.01640   0.0361   1.0000   0.2247
  -9.000  -1.1343   0.02394   0.01619   0.0392   1.0000   0.2322
  -8.750  -1.1211   0.02370   0.01597   0.0419   1.0000   0.2386
  -8.500  -1.1084   0.02358   0.01583   0.0447   1.0000   0.2450
  -8.250  -1.0931   0.02360   0.01570   0.0471   0.9995   0.2518
  -8.000  -1.0565   0.02426   0.01646   0.0451   0.9944   0.2596
  -7.750  -1.0259   0.02466   0.01675   0.0444   0.9877   0.2677
  -7.500  -0.9769   0.02522   0.01737   0.0401   0.9752   0.2761
  -7.250  -0.9212   0.02585   0.01787   0.0348   0.9602   0.2864
  -7.000  -0.8826   0.02566   0.01777   0.0328   0.9491   0.2939
  -6.750  -0.8525   0.02566   0.01771   0.0324   0.9405   0.3021
  -6.500  -0.8153   0.02572   0.01780   0.0307   0.9345   0.3111
  -6.250  -0.7901   0.02557   0.01764   0.0314   0.9252   0.3191
  -6.000  -0.7490   0.02552   0.01755   0.0289   0.9202   0.3275
  -5.750  -0.7218   0.02516   0.01724   0.0292   0.9110   0.3336
  -5.500  -0.6815   0.02506   0.01707   0.0270   0.9062   0.3419
  -5.250  -0.6535   0.02464   0.01667   0.0271   0.8977   0.3486
  -5.000  -0.6145   0.02438   0.01644   0.0251   0.8925   0.3564
  -4.750  -0.5749   0.02417   0.01613   0.0232   0.8884   0.3649
  -4.500  -0.5471   0.02359   0.01566   0.0233   0.8788   0.3720
  -4.250  -0.5040   0.02323   0.01528   0.0207   0.8753   0.3813
  -4.000  -0.4789   0.02266   0.01472   0.0215   0.8646   0.3885
  -3.750  -0.4352   0.02209   0.01422   0.0188   0.8603   0.3976
  -3.500  -0.4119   0.02160   0.01367   0.0201   0.8492   0.4056
  -3.250  -0.3689   0.02090   0.01309   0.0175   0.8443   0.4153
  -2.750  -0.3017   0.01956   0.01183   0.0162   0.8266   0.4339
  -2.500  -0.2792   0.01896   0.01126   0.0178   0.8115   0.4430
  -2.250  -0.2557   0.01833   0.01065   0.0193   0.7946   0.4521
  -2.000  -0.2269   0.01764   0.01004   0.0197   0.7755   0.4622
  -1.750  -0.1880   0.01681   0.00920   0.0182   0.7541   0.4744
  -1.500  -0.1266   0.01565   0.00803   0.0124   0.7232   0.4901
  -1.000   0.0255   0.01422   0.00620  -0.0065   0.6373   0.5328
  -0.750   0.0545   0.01420   0.00614  -0.0068   0.6098   0.5546
  -0.500   0.0802   0.01413   0.00611  -0.0064   0.5899   0.5836
  -0.250   0.1071   0.01390   0.00610  -0.0063   0.5738   0.6381
   0.500   0.3904   0.01705   0.00977  -0.0463   0.5237   0.9020
   0.750   0.4460   0.01786   0.01043  -0.0516   0.5142   0.9133
   1.000   0.4977   0.01850   0.01101  -0.0563   0.5055   0.9227
   1.250   0.5331   0.01903   0.01149  -0.0577   0.4979   0.9347
   1.500   0.6047   0.01959   0.01190  -0.0668   0.4895   0.9393
   1.750   0.6416   0.01999   0.01232  -0.0687   0.4829   0.9495
   2.250   0.7572   0.02063   0.01279  -0.0815   0.4686   0.9616
   2.500   0.7986   0.02076   0.01297  -0.0846   0.4626   0.9688
   2.750   0.8456   0.02089   0.01308  -0.0889   0.4562   0.9758
   3.000   0.9046   0.02118   0.01325  -0.0958   0.4502   0.9817
   3.250   0.9494   0.02115   0.01330  -0.0998   0.4447   0.9882
   3.500   0.9973   0.02108   0.01326  -0.1045   0.4387   0.9952
   3.750   1.0473   0.02105   0.01318  -0.1097   0.4329   1.0000
   4.000   1.0854   0.02149   0.01356  -0.1125   0.4281   1.0000
   4.250   1.0941   0.02161   0.01379  -0.1089   0.4243   1.0000
   4.500   1.1088   0.02179   0.01403  -0.1067   0.4199   1.0000
   4.750   1.1269   0.02199   0.01423  -0.1051   0.4154   1.0000
   5.000   1.1602   0.02237   0.01450  -0.1068   0.4094   1.0000
   5.250   1.1591   0.02243   0.01468  -0.1012   0.4047   1.0000
   5.500   1.1633   0.02251   0.01484  -0.0966   0.3996   1.0000
   5.750   1.1721   0.02257   0.01488  -0.0931   0.3939   1.0000
   6.000   1.1972   0.02290   0.01513  -0.0930   0.3880   1.0000
   6.250   1.1914   0.02292   0.01529  -0.0864   0.3832   1.0000
   6.500   1.1958   0.02301   0.01544  -0.0820   0.3780   1.0000
   6.750   1.2064   0.02310   0.01550  -0.0789   0.3728   1.0000
   7.000   1.2218   0.02336   0.01575  -0.0768   0.3675   1.0000
   7.250   1.2203   0.02347   0.01599  -0.0712   0.3627   1.0000
   7.500   1.2228   0.02355   0.01612  -0.0665   0.3572   1.0000
   7.750   1.2332   0.02366   0.01618  -0.0634   0.3518   1.0000
   8.000   1.2369   0.02387   0.01648  -0.0590   0.3467   1.0000
   8.250   1.2367   0.02403   0.01674  -0.0539   0.3412   1.0000
   8.500   1.2414   0.02416   0.01690  -0.0498   0.3360   1.0000
   8.750   1.2500   0.02435   0.01707  -0.0465   0.3306   1.0000
   9.000   1.2471   0.02458   0.01746  -0.0410   0.3246   1.0000
   9.250   1.2490   0.02480   0.01773  -0.0365   0.3188   1.0000
   9.500   1.2539   0.02502   0.01791  -0.0326   0.3128   1.0000
   9.750   1.2533   0.02536   0.01841  -0.0278   0.3061   1.0000
  10.000   1.2541   0.02566   0.01873  -0.0234   0.2990   1.0000
  10.250   1.2552   0.02606   0.01921  -0.0191   0.2913   1.0000
  10.500   1.2552   0.02650   0.01969  -0.0147   0.2828   1.0000
  10.750   1.2555   0.02702   0.02027  -0.0105   0.2734   1.0000
  11.000   1.2523   0.02767   0.02090  -0.0058   0.2628   1.0000
  11.250   1.2492   0.02844   0.02173  -0.0014   0.2488   1.0000
  11.500   1.2428   0.02945   0.02273   0.0033   0.2321   1.0000
  11.750   1.2331   0.03077   0.02400   0.0081   0.2111   1.0000
  12.000   1.2168   0.03259   0.02571   0.0133   0.1864   1.0000
  12.250   1.1980   0.03484   0.02784   0.0183   0.1626   1.0000
  12.500   1.1768   0.03751   0.03041   0.0230   0.1453   1.0000
  12.750   1.1569   0.04042   0.03326   0.0269   0.1326   1.0000
  13.000   1.1395   0.04346   0.03629   0.0299   0.1234   1.0000
