  
       XFOIL         Version 6.99
  
 Calculated polar for: G39A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1783   0.02974   0.02252  -0.0297   1.0000   0.1081
 -12.750  -1.1963   0.02849   0.02129  -0.0231   1.0000   0.1144
 -12.500  -1.2134   0.02740   0.02023  -0.0162   1.0000   0.1231
 -12.250  -1.2332   0.02633   0.01926  -0.0085   1.0000   0.1384
 -12.000  -1.2525   0.02542   0.01848  -0.0006   1.0000   0.1596
 -11.750  -1.2626   0.02462   0.01783   0.0058   1.0000   0.1883
 -11.500  -1.2623   0.02417   0.01738   0.0106   1.0000   0.2121
 -11.250  -1.2589   0.02387   0.01707   0.0149   1.0000   0.2289
 -11.000  -1.2525   0.02368   0.01685   0.0188   1.0000   0.2412
 -10.750  -1.2445   0.02353   0.01669   0.0223   1.0000   0.2511
 -10.500  -1.2343   0.02343   0.01643   0.0255   1.0000   0.2604
 -10.250  -1.2238   0.02335   0.01639   0.0287   1.0000   0.2679
 -10.000  -1.2127   0.02329   0.01615   0.0317   1.0000   0.2756
  -9.750  -1.1998   0.02322   0.01614   0.0344   1.0000   0.2817
  -9.500  -1.1876   0.02323   0.01608   0.0372   1.0000   0.2885
  -9.000  -1.1291   0.02443   0.01718   0.0362   0.9930   0.3030
  -8.750  -1.0722   0.02514   0.01773   0.0304   0.9751   0.3121
  -8.500  -1.0298   0.02565   0.01828   0.0276   0.9644   0.3189
  -8.250  -0.9941   0.02608   0.01855   0.0261   0.9576   0.3265
  -8.000  -0.9660   0.02592   0.01839   0.0260   0.9486   0.3315
  -7.750  -0.9269   0.02630   0.01879   0.0238   0.9436   0.3377
  -7.500  -0.9057   0.02622   0.01858   0.0251   0.9344   0.3440
  -7.250  -0.8677   0.02632   0.01869   0.0231   0.9296   0.3505
  -7.000  -0.8424   0.02630   0.01870   0.0237   0.9218   0.3560
  -6.750  -0.8095   0.02620   0.01849   0.0227   0.9158   0.3614
  -6.500  -0.7666   0.02611   0.01826   0.0198   0.9127   0.3664
  -6.250  -0.7470   0.02562   0.01782   0.0213   0.9026   0.3698
  -6.000  -0.7053   0.02549   0.01769   0.0187   0.8987   0.3750
  -5.500  -0.6484   0.02504   0.01701   0.0187   0.8847   0.3846
  -5.250  -0.6024   0.02456   0.01661   0.0152   0.8820   0.3896
  -4.750  -0.5438   0.02396   0.01598   0.0149   0.8679   0.3998
  -4.500  -0.5031   0.02364   0.01554   0.0127   0.8652   0.4050
  -4.000  -0.4440   0.02281   0.01482   0.0121   0.8512   0.4143
  -3.750  -0.4022   0.02240   0.01438   0.0097   0.8488   0.4207
  -3.250  -0.3443   0.02157   0.01356   0.0096   0.8343   0.4305
  -3.000  -0.3011   0.02101   0.01303   0.0070   0.8320   0.4363
  -2.500  -0.2437   0.02016   0.01216   0.0071   0.8172   0.4475
  -2.250  -0.2001   0.01946   0.01154   0.0044   0.8150   0.4538
  -1.750  -0.1428   0.01852   0.01058   0.0049   0.7998   0.4657
  -1.500  -0.0983   0.01769   0.00987   0.0021   0.7974   0.4730
  -1.000  -0.0347   0.01665   0.00885   0.0013   0.7805   0.4864
  -0.750  -0.0071   0.01619   0.00849   0.0016   0.7679   0.4934
  -0.500   0.0426   0.01544   0.00777  -0.0022   0.7616   0.5034
  -0.250   0.0764   0.01499   0.00737  -0.0032   0.7464   0.5119
   0.000   0.1180   0.01450   0.00691  -0.0057   0.7308   0.5225
   0.250   0.1628   0.01403   0.00648  -0.0089   0.7135   0.5358
   0.500   0.2062   0.01369   0.00614  -0.0119   0.6940   0.5514
   0.750   0.2449   0.01345   0.00592  -0.0141   0.6738   0.5715
   1.000   0.2745   0.01326   0.00584  -0.0145   0.6547   0.6014
   1.250   0.2965   0.01301   0.00589  -0.0132   0.6367   0.6609
   1.500   0.4544   0.01380   0.00731  -0.0401   0.6088   0.8579
   1.750   0.5032   0.01455   0.00797  -0.0439   0.5909   0.8882
   2.000   0.5411   0.01525   0.00858  -0.0455   0.5749   0.9059
   2.250   0.5750   0.01585   0.00913  -0.0465   0.5600   0.9200
   2.500   0.6201   0.01646   0.00967  -0.0499   0.5458   0.9300
   2.750   0.6703   0.01705   0.01013  -0.0544   0.5331   0.9384
   3.000   0.7053   0.01750   0.01058  -0.0559   0.5207   0.9489
   3.500   0.8008   0.01832   0.01125  -0.0646   0.4973   0.9620
   3.750   0.8402   0.01859   0.01155  -0.0672   0.4863   0.9692
   4.000   0.8940   0.01896   0.01181  -0.0730   0.4763   0.9750
