  
       XFOIL         Version 6.99
  
 Calculated polar for: G29A12                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1530   0.03007   0.02289  -0.0337   1.0000   0.1036
 -12.750  -1.1755   0.02879   0.02162  -0.0266   1.0000   0.1077
 -12.500  -1.1955   0.02777   0.02057  -0.0193   1.0000   0.1137
 -12.250  -1.2176   0.02681   0.01965  -0.0113   1.0000   0.1213
 -12.000  -1.2378   0.02577   0.01869  -0.0035   1.0000   0.1358
 -11.750  -1.2551   0.02449   0.01765   0.0036   1.0000   0.1685
 -11.500  -1.2639   0.02361   0.01699   0.0096   1.0000   0.2102
 -11.250  -1.2422   0.02370   0.01717   0.0102   0.9954   0.2439
 -11.000  -1.2029   0.02426   0.01767   0.0077   0.9860   0.2659
 -10.750  -1.1702   0.02478   0.01812   0.0066   0.9794   0.2789
 -10.500  -1.1453   0.02493   0.01812   0.0070   0.9729   0.2886
 -10.250  -1.1128   0.02546   0.01863   0.0060   0.9677   0.2970
 -10.000  -1.0938   0.02543   0.01842   0.0076   0.9607   0.3043
  -9.750  -1.0580   0.02604   0.01908   0.0061   0.9566   0.3116
  -9.500  -1.0408   0.02602   0.01891   0.0081   0.9488   0.3178
  -9.250  -1.0097   0.02626   0.01913   0.0074   0.9441   0.3239
  -9.000  -0.9692   0.02676   0.01961   0.0050   0.9412   0.3300
  -8.750  -0.9600   0.02652   0.01923   0.0085   0.9320   0.3352
  -8.500  -0.9252   0.02657   0.01923   0.0071   0.9282   0.3406
  -8.000  -0.8752   0.02672   0.01932   0.0082   0.9159   0.3512
  -7.750  -0.8407   0.02673   0.01924   0.0069   0.9123   0.3579
  -7.500  -0.7984   0.02696   0.01956   0.0042   0.9101   0.3640
  -7.250  -0.7898   0.02668   0.01921   0.0078   0.8998   0.3678
  -7.000  -0.7540   0.02644   0.01882   0.0063   0.8965   0.3721
  -6.750  -0.7192   0.02612   0.01837   0.0049   0.8932   0.3759
  -6.500  -0.7032   0.02575   0.01804   0.0070   0.8840   0.3787
  -6.250  -0.6651   0.02552   0.01782   0.0051   0.8808   0.3829
  -6.000  -0.6252   0.02526   0.01748   0.0028   0.8786   0.3873
  -5.750  -0.6148   0.02506   0.01719   0.0061   0.8681   0.3906
  -5.500  -0.5799   0.02474   0.01674   0.0048   0.8646   0.3945
  -5.250  -0.5374   0.02424   0.01631   0.0019   0.8626   0.3989
  -4.750  -0.4872   0.02374   0.01578   0.0030   0.8488   0.4062
  -4.500  -0.4477   0.02334   0.01529   0.0010   0.8464   0.4107
  -4.250  -0.4059   0.02284   0.01473  -0.0016   0.8447   0.4151
  -3.750  -0.3545   0.02221   0.01417  -0.0006   0.8305   0.4226
  -3.500  -0.3131   0.02172   0.01365  -0.0030   0.8286   0.4275
  -3.250  -0.2712   0.02120   0.01307  -0.0054   0.8272   0.4321
  -2.750  -0.2194   0.02047   0.01241  -0.0045   0.8128   0.4403
  -2.500  -0.1769   0.01986   0.01182  -0.0070   0.8114   0.4453
  -2.250  -0.1331   0.01922   0.01115  -0.0097   0.8103   0.4503
  -1.500  -0.0337   0.01779   0.00983  -0.0122   0.7942   0.4651
  -1.250   0.0148   0.01714   0.00918  -0.0160   0.7925   0.4710
  -1.000   0.0257   0.01706   0.00911  -0.0125   0.7797   0.4751
  -0.750   0.0770   0.01632   0.00847  -0.0169   0.7771   0.4818
  -0.250   0.1454   0.01557   0.00776  -0.0191   0.7609   0.4951
