  
       XFOIL         Version 6.99
  
 Calculated polar for: G14A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1607   0.02607   0.01938  -0.0321   1.0000   0.1328
 -12.750  -1.1708   0.02443   0.01806  -0.0288   0.9929   0.1813
 -12.500  -1.1616   0.02357   0.01735  -0.0272   0.9853   0.2249
 -12.250  -1.1376   0.02339   0.01718  -0.0275   0.9803   0.2496
 -12.000  -1.1183   0.02323   0.01697  -0.0265   0.9732   0.2641
 -11.750  -1.0869   0.02327   0.01692  -0.0276   0.9689   0.2770
 -11.500  -1.0682   0.02319   0.01666  -0.0263   0.9618   0.2867
 -11.250  -1.0381   0.02323   0.01672  -0.0269   0.9569   0.2948
 -11.000  -1.0035   0.02327   0.01655  -0.0286   0.9535   0.3045
 -10.750  -0.9867   0.02329   0.01664  -0.0265   0.9453   0.3103
 -10.500  -0.9557   0.02330   0.01651  -0.0273   0.9409   0.3179
 -10.250  -0.9176   0.02325   0.01641  -0.0294   0.9382   0.3245
 -10.000  -0.9022   0.02326   0.01641  -0.0271   0.9297   0.3293
  -9.750  -0.8731   0.02320   0.01618  -0.0274   0.9249   0.3366
  -9.500  -0.8334   0.02311   0.01612  -0.0297   0.9226   0.3426
  -9.250  -0.8156   0.02313   0.01612  -0.0278   0.9147   0.3476
  -9.000  -0.7898   0.02304   0.01585  -0.0275   0.9092   0.3544
  -8.750  -0.7501   0.02291   0.01580  -0.0297   0.9068   0.3609
  -8.500  -0.7103   0.02282   0.01568  -0.0319   0.9048   0.3674
  -8.250  -0.7038   0.02268   0.01541  -0.0280   0.8943   0.3714
  -8.000  -0.6687   0.02221   0.01485  -0.0295   0.8911   0.3757
  -7.750  -0.6278   0.02183   0.01450  -0.0320   0.8891   0.3797
