  
       XFOIL         Version 6.99
  
 Calculated polar for: G64A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2218   0.03043   0.02308  -0.0234   1.0000   0.1219
 -12.750  -1.2242   0.02968   0.02234  -0.0185   1.0000   0.1283
 -12.500  -1.2259   0.02897   0.02163  -0.0136   1.0000   0.1357
 -12.250  -1.2243   0.02846   0.02101  -0.0091   1.0000   0.1439
 -12.000  -1.2259   0.02792   0.02053  -0.0040   1.0000   0.1507
 -11.750  -1.2238   0.02750   0.02002   0.0007   1.0000   0.1590
 -11.500  -1.2236   0.02719   0.01972   0.0058   1.0000   0.1660
 -11.250  -1.2217   0.02690   0.01933   0.0107   1.0000   0.1732
 -11.000  -1.2209   0.02666   0.01911   0.0158   1.0000   0.1791
 -10.750  -1.2177   0.02650   0.01877   0.0206   1.0000   0.1855
 -10.500  -1.2093   0.02617   0.01852   0.0242   1.0000   0.1912
 -10.250  -1.2017   0.02601   0.01828   0.0281   1.0000   0.1972
 -10.000  -1.1923   0.02577   0.01792   0.0316   1.0000   0.2029
  -9.750  -1.1808   0.02553   0.01774   0.0347   1.0000   0.2080
  -9.500  -1.1702   0.02537   0.01751   0.0380   1.0000   0.2135
  -9.250  -1.1588   0.02517   0.01717   0.0412   1.0000   0.2186
  -9.000  -1.1439   0.02491   0.01699   0.0436   1.0000   0.2236
  -8.750  -1.1310   0.02476   0.01681   0.0465   1.0000   0.2286
  -8.500  -1.1184   0.02461   0.01651   0.0494   1.0000   0.2335
  -8.250  -1.0965   0.02448   0.01644   0.0504   0.9991   0.2388
  -8.000  -1.0709   0.02477   0.01673   0.0507   0.9964   0.2445
  -7.750  -1.0403   0.02544   0.01728   0.0501   0.9932   0.2503
  -7.500  -1.0148   0.02519   0.01709   0.0503   0.9885   0.2564
  -7.000  -0.9132   0.02630   0.01816   0.0412   0.9621   0.2733
  -6.750  -0.8734   0.02631   0.01820   0.0390   0.9507   0.2811
  -6.500  -0.8425   0.02623   0.01799   0.0386   0.9410   0.2881
  -6.250  -0.7939   0.02617   0.01806   0.0345   0.9361   0.2956
  -6.000  -0.7671   0.02578   0.01765   0.0348   0.9266   0.3020
  -5.750  -0.7199   0.02570   0.01753   0.0311   0.9225   0.3097
  -5.500  -0.6939   0.02522   0.01711   0.0316   0.9129   0.3157
  -5.250  -0.6479   0.02509   0.01693   0.0283   0.9088   0.3241
  -5.000  -0.6197   0.02452   0.01640   0.0284   0.8989   0.3309
  -4.750  -0.5737   0.02423   0.01615   0.0251   0.8948   0.3400
  -4.500  -0.5470   0.02370   0.01557   0.0258   0.8843   0.3480
  -4.250  -0.4989   0.02316   0.01513   0.0220   0.8802   0.3573
  -4.000  -0.4749   0.02262   0.01456   0.0233   0.8691   0.3654
  -3.750  -0.4270   0.02192   0.01395   0.0196   0.8645   0.3755
  -3.500  -0.4039   0.02130   0.01334   0.0211   0.8516   0.3844
  -3.250  -0.3725   0.02056   0.01266   0.0209   0.8394   0.3936
  -2.750  -0.3226   0.01917   0.01132   0.0234   0.8010   0.4121
  -2.500  -0.2961   0.01838   0.01061   0.0243   0.7667   0.4219
  -2.250  -0.2210   0.01677   0.00892   0.0161   0.7246   0.4377
  -2.000  -0.0899   0.01524   0.00694  -0.0041   0.6467   0.4616
  -1.750  -0.0531   0.01534   0.00674  -0.0059   0.6066   0.4761
  -1.500  -0.0209   0.01533   0.00667  -0.0070   0.5824   0.4897
  -1.250   0.0066   0.01532   0.00664  -0.0071   0.5660   0.5059
  -1.000   0.0358   0.01530   0.00661  -0.0075   0.5527   0.5246
  -0.750   0.0637   0.01519   0.00659  -0.0076   0.5418   0.5488
  -0.500   0.0936   0.01500   0.00656  -0.0082   0.5320   0.5875
