  
       XFOIL         Version 6.99
  
 Calculated polar for: G37A17                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.3084   0.02661   0.02014  -0.0117   1.0000   0.1957
 -12.750  -1.3138   0.02637   0.01978  -0.0058   1.0000   0.2052
 -12.500  -1.3136   0.02614   0.01952  -0.0010   1.0000   0.2131
 -12.250  -1.3104   0.02593   0.01920   0.0034   1.0000   0.2208
 -12.000  -1.3052   0.02580   0.01904   0.0074   1.0000   0.2274
 -11.750  -1.2992   0.02562   0.01864   0.0113   1.0000   0.2336
 -11.500  -1.2889   0.02545   0.01854   0.0144   1.0000   0.2388
 -11.250  -1.2796   0.02536   0.01837   0.0177   1.0000   0.2445
 -10.750  -1.2574   0.02508   0.01797   0.0236   1.0000   0.2547
 -10.500  -1.2451   0.02503   0.01786   0.0264   1.0000   0.2596
 -10.250  -1.2350   0.02493   0.01759   0.0296   1.0000   0.2649
 -10.000  -1.2202   0.02476   0.01743   0.0318   1.0000   0.2692
  -9.750  -1.2056   0.02475   0.01744   0.0341   1.0000   0.2736
  -9.000  -1.0832   0.02642   0.01893   0.0259   0.9746   0.2914
  -8.750  -1.0448   0.02671   0.01907   0.0237   0.9638   0.2979
  -8.500  -1.0044   0.02700   0.01937   0.0212   0.9579   0.3038
  -8.250  -0.9766   0.02701   0.01940   0.0212   0.9485   0.3089
  -8.000  -0.9378   0.02728   0.01953   0.0190   0.9437   0.3151
  -7.750  -0.9164   0.02680   0.01894   0.0201   0.9345   0.3188
  -7.500  -0.8744   0.02670   0.01890   0.0173   0.9303   0.3224
  -7.250  -0.8487   0.02650   0.01868   0.0177   0.9220   0.3265
  -7.000  -0.8139   0.02638   0.01846   0.0164   0.9166   0.3315
  -6.750  -0.7767   0.02625   0.01817   0.0146   0.9124   0.3362
  -6.500  -0.7524   0.02577   0.01776   0.0152   0.9035   0.3396
  -6.250  -0.7103   0.02561   0.01761   0.0125   0.9000   0.3443
  -5.750  -0.6543   0.02515   0.01692   0.0126   0.8860   0.3542
  -5.500  -0.6082   0.02467   0.01654   0.0091   0.8835   0.3593
  -5.250  -0.5887   0.02437   0.01625   0.0108   0.8735   0.3636
  -5.000  -0.5511   0.02405   0.01588   0.0090   0.8695   0.3692
  -4.750  -0.5091   0.02363   0.01538   0.0065   0.8670   0.3747
  -4.250  -0.4513   0.02286   0.01470   0.0063   0.8529   0.3846
  -4.000  -0.4103   0.02244   0.01421   0.0040   0.8505   0.3912
  -3.500  -0.3515   0.02152   0.01337   0.0037   0.8360   0.4013
  -3.250  -0.3097   0.02099   0.01284   0.0013   0.8339   0.4080
  -2.750  -0.2509   0.02001   0.01191   0.0012   0.8190   0.4192
  -2.500  -0.2086   0.01935   0.01128  -0.0012   0.8170   0.4259
  -2.000  -0.1505   0.01832   0.01030  -0.0010   0.8018   0.4382
  -1.750  -0.1066   0.01758   0.00961  -0.0037   0.7993   0.4457
  -1.500  -0.0875   0.01729   0.00929  -0.0017   0.7860   0.4517
  -1.250  -0.0396   0.01647   0.00858  -0.0053   0.7822   0.4602
  -1.000  -0.0139   0.01612   0.00825  -0.0046   0.7686   0.4672
  -0.750   0.0260   0.01558   0.00773  -0.0068   0.7578   0.4757
  -0.500   0.0774   0.01491   0.00713  -0.0112   0.7476   0.4858
  -0.250   0.1186   0.01450   0.00672  -0.0137   0.7315   0.4968
   0.000   0.1616   0.01414   0.00638  -0.0167   0.7147   0.5089
   0.250   0.2030   0.01386   0.00612  -0.0195   0.6971   0.5223
   0.500   0.2392   0.01370   0.00596  -0.0212   0.6793   0.5387
   0.750   0.2691   0.01358   0.00591  -0.0217   0.6631   0.5609
   1.250   0.3255   0.01308   0.00601  -0.0219   0.6345   0.6840
