  
       XFOIL         Version 6.99
  
 Calculated polar for: G84A1                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1734   0.03301   0.02548  -0.0269   1.0000   0.0982
 -12.750  -1.1737   0.03205   0.02452  -0.0226   1.0000   0.1017
 -12.500  -1.1725   0.03129   0.02374  -0.0185   1.0000   0.1058
 -12.250  -1.1698   0.03051   0.02290  -0.0144   1.0000   0.1109
 -12.000  -1.1691   0.02979   0.02222  -0.0099   1.0000   0.1162
 -11.750  -1.1651   0.02916   0.02153  -0.0059   1.0000   0.1223
 -11.500  -1.1626   0.02858   0.02097  -0.0015   1.0000   0.1288
 -11.250  -1.1597   0.02803   0.02042   0.0029   1.0000   0.1366
 -11.000  -1.1552   0.02768   0.01997   0.0072   1.0000   0.1449
 -10.750  -1.1522   0.02723   0.01958   0.0117   1.0000   0.1519
 -10.500  -1.1469   0.02698   0.01919   0.0160   1.0000   0.1599
 -10.250  -1.1426   0.02665   0.01893   0.0203   1.0000   0.1663
 -10.000  -1.1386   0.02649   0.01862   0.0250   1.0000   0.1732
  -9.750  -1.1317   0.02616   0.01835   0.0289   1.0000   0.1792
  -9.500  -1.1260   0.02599   0.01812   0.0332   1.0000   0.1850
  -9.250  -1.1174   0.02578   0.01780   0.0370   1.0000   0.1909
  -9.000  -1.1058   0.02551   0.01760   0.0400   1.0000   0.1964
  -8.750  -1.0960   0.02537   0.01738   0.0436   1.0000   0.2024
  -8.500  -1.0818   0.02509   0.01704   0.0461   1.0000   0.2078
  -8.250  -1.0644   0.02502   0.01702   0.0480   0.9993   0.2135
  -8.000  -1.0409   0.02529   0.01721   0.0488   0.9968   0.2199
  -7.750  -1.0060   0.02586   0.01778   0.0472   0.9933   0.2266
  -7.500  -0.9808   0.02578   0.01771   0.0476   0.9879   0.2330
  -7.250  -0.9293   0.02643   0.01825   0.0428   0.9753   0.2414
  -7.000  -0.8666   0.02655   0.01846   0.0359   0.9576   0.2510
  -6.750  -0.8200   0.02665   0.01849   0.0323   0.9485   0.2604
  -6.500  -0.7863   0.02629   0.01822   0.0312   0.9394   0.2689
  -6.000  -0.7049   0.02577   0.01774   0.0264   0.9249   0.2873
  -5.750  -0.6761   0.02528   0.01718   0.0265   0.9153   0.2948
  -5.500  -0.6143   0.02479   0.01682   0.0199   0.9106   0.3055
  -5.250  -0.5857   0.02414   0.01612   0.0201   0.8997   0.3145
  -5.000  -0.5444   0.02343   0.01553   0.0177   0.8916   0.3249
  -4.750  -0.4965   0.02264   0.01475   0.0143   0.8833   0.3381
  -4.500  -0.4676   0.02177   0.01397   0.0146   0.8702   0.3492
  -4.250  -0.4354   0.02081   0.01305   0.0144   0.8547   0.3609
  -4.000  -0.4219   0.02001   0.01230   0.0180   0.8276   0.3715
  -3.750  -0.4098   0.01919   0.01150   0.0220   0.7630   0.3815
  -3.500  -0.2142   0.01616   0.00759  -0.0101   0.5994   0.4224
  -3.250  -0.1881   0.01623   0.00745  -0.0098   0.5656   0.4377
  -3.000  -0.1629   0.01618   0.00735  -0.0094   0.5461   0.4543
  -2.750  -0.1381   0.01611   0.00726  -0.0089   0.5313   0.4721
  -2.500  -0.1104   0.01604   0.00716  -0.0090   0.5202   0.4928
  -2.250  -0.0877   0.01586   0.00710  -0.0080   0.5117   0.5179
  -2.000  -0.0632   0.01567   0.00701  -0.0074   0.5039   0.5514
  -1.750  -0.0346   0.01533   0.00695  -0.0076   0.4972   0.6100
