  
       XFOIL         Version 6.99
  
 Calculated polar for: G88A7                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2125   0.03213   0.02475  -0.0230   1.0000   0.1182
 -12.750  -1.2122   0.03142   0.02401  -0.0185   1.0000   0.1231
 -12.500  -1.2116   0.03092   0.02348  -0.0139   1.0000   0.1281
 -12.250  -1.2104   0.03039   0.02284  -0.0093   1.0000   0.1336
 -12.000  -1.2092   0.02996   0.02245  -0.0047   1.0000   0.1385
 -11.750  -1.2092   0.02965   0.02197   0.0004   1.0000   0.1440
 -11.500  -1.2058   0.02923   0.02160   0.0048   1.0000   0.1490
 -11.250  -1.2036   0.02901   0.02133   0.0096   1.0000   0.1537
 -11.000  -1.2055   0.02884   0.02096   0.0153   1.0000   0.1583
 -10.750  -1.1968   0.02843   0.02064   0.0187   1.0000   0.1630
 -10.500  -1.1935   0.02827   0.02044   0.0235   1.0000   0.1671
 -10.250  -1.1908   0.02810   0.02012   0.0284   1.0000   0.1718
 -10.000  -1.1779   0.02768   0.01971   0.0311   1.0000   0.1761
  -9.750  -1.1677   0.02748   0.01952   0.0344   1.0000   0.1801
  -9.500  -1.1592   0.02732   0.01928   0.0382   1.0000   0.1847
  -9.250  -1.1513   0.02715   0.01892   0.0421   1.0000   0.1883
  -9.000  -1.1326   0.02670   0.01859   0.0436   1.0000   0.1930
  -8.750  -1.1157   0.02663   0.01852   0.0456   0.9994   0.1972
  -8.500  -1.0944   0.02679   0.01857   0.0468   0.9973   0.2019
  -8.250  -1.0618   0.02716   0.01889   0.0457   0.9940   0.2069
  -8.000  -1.0387   0.02699   0.01877   0.0463   0.9916   0.2110
  -7.500  -0.9443   0.02775   0.01941   0.0385   0.9673   0.2241
  -7.250  -0.8952   0.02773   0.01946   0.0343   0.9544   0.2308
  -7.000  -0.8592   0.02782   0.01944   0.0329   0.9451   0.2381
  -6.750  -0.8161   0.02743   0.01914   0.0297   0.9381   0.2448
  -6.500  -0.7818   0.02710   0.01882   0.0286   0.9295   0.2510
  -6.250  -0.7368   0.02693   0.01853   0.0254   0.9237   0.2574
  -6.000  -0.6973   0.02620   0.01794   0.0230   0.9155   0.2637
  -5.750  -0.6474   0.02585   0.01759   0.0188   0.9101   0.2719
  -5.500  -0.6134   0.02521   0.01696   0.0178   0.9008   0.2793
  -5.250  -0.5619   0.02467   0.01650   0.0133   0.8959   0.2894
  -5.000  -0.5299   0.02399   0.01583   0.0128   0.8863   0.2981
  -4.750  -0.4786   0.02325   0.01518   0.0084   0.8809   0.3102
  -4.250  -0.4200   0.02162   0.01365   0.0089   0.8557   0.3318
  -4.000  -0.3913   0.02070   0.01282   0.0093   0.8386   0.3437
  -3.250  -0.1669   0.01600   0.00756  -0.0160   0.6321   0.4091
  -3.000  -0.1349   0.01604   0.00735  -0.0170   0.5910   0.4267
  -2.750  -0.1101   0.01606   0.00725  -0.0164   0.5687   0.4442
  -2.500  -0.0849   0.01602   0.00718  -0.0160   0.5536   0.4638
  -2.250  -0.0597   0.01591   0.00710  -0.0156   0.5421   0.4870
  -2.000  -0.0352   0.01575   0.00704  -0.0149   0.5328   0.5146
  -1.750  -0.0136   0.01554   0.00698  -0.0137   0.5243   0.5519
  -1.500   0.0177   0.01517   0.00693  -0.0146   0.5167   0.6252
  -1.000   0.2666   0.01832   0.01066  -0.0527   0.4951   0.8711
  -0.750   0.3023   0.01910   0.01142  -0.0536   0.4897   0.8888
  -0.500   0.3582   0.01992   0.01215  -0.0589   0.4830   0.8989
  -0.250   0.4114   0.02065   0.01274  -0.0638   0.4779   0.9094
   0.000   0.4571   0.02135   0.01334  -0.0674   0.4733   0.9214
   0.250   0.5199   0.02176   0.01374  -0.0744   0.4679   0.9265
   0.500   0.5584   0.02225   0.01419  -0.0766   0.4635   0.9375
   0.750   0.6236   0.02247   0.01431  -0.0845   0.4582   0.9422
   1.000   0.6891   0.02299   0.01468  -0.0927   0.4534   0.9494
   1.250   0.7334   0.02304   0.01478  -0.0963   0.4497   0.9569
   1.500   0.7741   0.02331   0.01507  -0.0992   0.4457   0.9670
   1.750   0.8289   0.02316   0.01489  -0.1052   0.4412   0.9729
   2.000   0.8811   0.02327   0.01493  -0.1108   0.4369   0.9816
   2.250   0.9564   0.02348   0.01504  -0.1215   0.4323   0.9872
   2.500   1.0208   0.02279   0.01443  -0.1297   0.4286   1.0000
   2.750   1.0382   0.02293   0.01464  -0.1281   0.4253   1.0000
   3.000   1.0599   0.02313   0.01486  -0.1273   0.4223   1.0000
   3.250   1.0821   0.02333   0.01505  -0.1267   0.4189   1.0000
   3.500   1.1131   0.02364   0.01533  -0.1280   0.4158   1.0000
   3.750   1.1561   0.02420   0.01583  -0.1320   0.4127   1.0000
   4.000   1.1750   0.02451   0.01623  -0.1307   0.4101   1.0000
   4.250   1.1883   0.02472   0.01654  -0.1281   0.4074   1.0000
   4.500   1.2007   0.02492   0.01682  -0.1253   0.4041   1.0000
   4.750   1.2185   0.02518   0.01714  -0.1237   0.4012   1.0000
   5.000   1.2394   0.02547   0.01746  -0.1227   0.3985   1.0000
   5.250   1.2639   0.02578   0.01776  -0.1226   0.3956   1.0000
   5.500   1.3041   0.02646   0.01836  -0.1259   0.3916   1.0000
   5.750   1.3017   0.02649   0.01855  -0.1199   0.3884   1.0000
   6.000   1.3013   0.02652   0.01869  -0.1143   0.3843   1.0000
   6.250   1.3033   0.02651   0.01872  -0.1092   0.3801   1.0000
   6.500   1.3163   0.02652   0.01871  -0.1065   0.3761   1.0000
   6.750   1.3498   0.02693   0.01902  -0.1083   0.3713   1.0000
   7.000   1.3419   0.02695   0.01920  -0.1012   0.3686   1.0000
   7.250   1.3398   0.02705   0.01943  -0.0953   0.3651   1.0000
   7.500   1.3412   0.02708   0.01953  -0.0902   0.3612   1.0000
   7.750   1.3497   0.02704   0.01949  -0.0866   0.3574   1.0000
   8.000   1.3719   0.02710   0.01945  -0.0859   0.3532   1.0000
   8.250   1.3698   0.02729   0.01979  -0.0802   0.3500   1.0000
   8.500   1.3639   0.02743   0.02007  -0.0738   0.3461   1.0000
   8.750   1.3664   0.02754   0.02027  -0.0691   0.3424   1.0000
   9.000   1.3729   0.02753   0.02027  -0.0652   0.3386   1.0000
   9.250   1.3865   0.02747   0.02015  -0.0627   0.3346   1.0000
   9.500   1.3791   0.02770   0.02055  -0.0563   0.3306   1.0000
   9.750   1.3758   0.02791   0.02088  -0.0507   0.3262   1.0000
